AniLifeNumber,Month,mdpMonthlyMilkYield_Liters
FR 4404288235,2019-11,816.796116
FR 4404288236,2019-11,554.368932
FR 4404288237,2019-11,669.320388
FR 4404288238,2019-11,608.446601
FR 4404288239,2019-11,1199.902912
FR 4404288240,2019-11,822.815533
FR 4404288241,2019-11,682.233009
FR 4404288242,2019-11,1137.184466
FR 4404288243,2019-11,1132.912621
FR 4404288247,2019-11,136.407766
FR 4404288251,2019-11,1173.106796
FR 4404288253,2019-11,132.621359
FR 4404288255,2019-11,556.407766
FR 4404288257,2019-11,668.932038
FR 4404288259,2019-11,639.902912
FR 4404288261,2019-11,848.155339
FR 4404288262,2019-11,660.291262
FR 4404288264,2019-11,809.902912
FR 4404288265,2019-11,687.475728
FR 4404288266,2019-11,17.864077
FR 4404288267,2019-11,855.922330
FR 4404288269,2019-11,667.281553
FR 4404288270,2019-11,552.718446
FR 4404288272,2019-11,881.844660
FR 4404288273,2019-11,800.194174
FR 4404288275,2019-11,653.689320
FR 4404288276,2019-11,884.951456
FR 4404288279,2019-11,838.058252
FR 4404288283,2019-11,853.883495
FR 4404288286,2019-11,782.330097
FR 4404288287,2019-11,1090.679611
FR 4404288289,2019-11,1115.922330
FR 4404288290,2019-11,164.660194
FR 4404288291,2019-11,690.000000
FR 4404288294,2019-11,468.446601
FR 4404288298,2019-11,947.087378
FR 4404288300,2019-11,789.223300
FR 4404288302,2019-11,909.805825
FR 4404288303,2019-11,1034.466019
FR 4404288306,2019-11,671.067961
FR 4404288310,2019-11,934.174757
FR 4404288311,2019-11,343.203883
FR 4404288312,2019-11,691.067961
FR 4404288316,2019-11,327.475728
FR 4404658920,2019-11,884.660194
FR 4404658982,2019-11,1011.456310
FR 4404659023,2019-11,1164.466019
FR 4404659034,2019-11,1263.300970
FR 4454691592,2019-11,1361.262135
FR 4944526073,2019-11,1178.737864
FR 4944526074,2019-11,1133.883495
FR 4958880362,2019-11,1008.932038
FR 4958880507,2019-11,1358.058252
FR 4963097404,2019-11,745.631067
FR 4401572218,2019-12,1271.650485
FR 4401572219,2019-12,1226.407766
FR 4401572223,2019-12,1153.689320
FR 4404288019,2019-12,1457.961165
FR 4404288028,2019-12,653.786407
FR 4404288075,2019-12,785.436893
FR 4404288080,2019-12,137.184466
FR 4404288098,2019-12,1494.466019
FR 4404288100,2019-12,902.330097
FR 4404288101,2019-12,1533.592233
FR 4404288102,2019-12,33.883495
FR 4404288115,2019-12,261.747572
FR 4404288120,2019-12,11.553398
FR 4404288132,2019-12,40.194174
FR 4404288134,2019-12,937.572815
FR 4404288136,2019-12,742.427184
FR 4404288139,2019-12,1271.456310
FR 4404288140,2019-12,1305.242718
FR 4404288145,2019-12,1355.145631
FR 4404288150,2019-12,866.893203
FR 4404288151,2019-12,756.796116
FR 4404288154,2019-12,1137.378640
FR 4404288155,2019-12,920.388349
FR 4404288161,2019-12,1127.378640
FR 4404288164,2019-12,691.067961
FR 4404288171,2019-12,848.058252
FR 4404288174,2019-12,595.242718
FR 4404288175,2019-12,37.281553
FR 4404288177,2019-12,539.417475
FR 4404288180,2019-12,1577.572815
FR 4404288185,2019-12,536.796116
FR 4404288188,2019-12,958.737864
FR 4404288193,2019-12,1546.504854
FR 4404288194,2019-12,1118.737864
FR 4404288195,2019-12,1072.621359
FR 4404288197,2019-12,597.378640
FR 4404288198,2019-12,965.339805
FR 4404288202,2019-12,1490.388349
FR 4404288203,2019-12,796.213592
FR 4404288205,2019-12,766.990291
FR 4404288208,2019-12,1484.757281
FR 4404288210,2019-12,1559.223300
FR 4404288213,2019-12,696.601941
FR 4404288214,2019-12,734.174757
FR 4404288215,2019-12,222.233009
FR 4404288217,2019-12,1180.485436
FR 4404288218,2019-12,815.825242
FR 4404288219,2019-12,786.310679
FR 4404288220,2019-12,1198.058252
FR 4404288221,2019-12,740.000000
FR 4404288222,2019-12,975.145631
FR 4404288224,2019-12,850.097087
FR 4404288225,2019-12,647.864077
FR 4404288228,2019-12,363.786407
FR 4404288229,2019-12,1050.194174
FR 4404288232,2019-12,1066.019417
FR 4404288233,2019-12,1268.932038
FR 4404288234,2019-12,1149.320388
FR 4404288235,2019-12,912.815533
FR 4404288236,2019-12,336.407766
FR 4404288237,2019-12,721.553398
FR 4404288238,2019-12,35.436893
FR 4404288239,2019-12,1286.601941
FR 4404288240,2019-12,844.951456
FR 4404288241,2019-12,759.029126
FR 4404288242,2019-12,1263.009708
FR 4404288243,2019-12,1169.126213
FR 4404288249,2019-12,563.689320
FR 4404288251,2019-12,1364.077669
FR 4404288255,2019-12,561.650485
FR 4404288257,2019-12,361.456310
FR 4404288259,2019-12,39.902912
FR 4404288261,2019-12,989.902912
FR 4404288262,2019-12,700.970873
FR 4404288263,2019-12,880.000000
FR 4404288264,2019-12,445.436893
FR 4404288265,2019-12,318.834951
FR 4404288266,2019-12,1059.611650
FR 4404288267,2019-12,968.932038
FR 4404288269,2019-12,41.553398
FR 4404288270,2019-12,580.582524
FR 4404288272,2019-12,949.611650
FR 4404288273,2019-12,840.194174
FR 4404288275,2019-12,757.087378
FR 4404288276,2019-12,960.291262
FR 4404288279,2019-12,925.145631
FR 4404288283,2019-12,912.233009
FR 4404288286,2019-12,744.757281
FR 4404288287,2019-12,1233.203883
FR 4404288289,2019-12,1227.087378
FR 4404288290,2019-12,1078.349514
FR 4404288291,2019-12,796.504854
FR 4404288294,2019-12,1115.922330
FR 4404288298,2019-12,999.902912
FR 4404288300,2019-12,814.368932
FR 4404288302,2019-12,966.116504
FR 4404288303,2019-12,1098.446601
FR 4404288306,2019-12,886.019417
FR 4404288308,2019-12,126.699029
FR 4404288310,2019-12,1129.126213
FR 4404288311,2019-12,1178.932038
FR 4404288312,2019-12,885.339805
FR 4404288314,2019-12,58.058252
FR 4404288316,2019-12,891.456310
FR 4404658920,2019-12,1235.048543
FR 4404658982,2019-12,1044.660194
FR 4404659023,2019-12,1272.038834
FR 4404659034,2019-12,1491.844660
FR 4454691592,2019-12,1396.019417
FR 4944526073,2019-12,1249.514563
FR 4944526074,2019-12,1197.378640
FR 4958880362,2019-12,986.213592
FR 4958880507,2019-12,1340.776699
FR 4963097404,2019-12,1624.757281
FR 4401572218,2020-01,1247.475728
FR 4401572219,2020-01,1157.766990
FR 4401572223,2020-01,1049.902912
FR 4404288019,2020-01,1263.786407
FR 4404288028,2020-01,402.621359
FR 4404288075,2020-01,697.766990
FR 4404288080,2020-01,1194.174757
FR 4404288098,2020-01,1447.475728
FR 4404288100,2020-01,866.893203
FR 4404288101,2020-01,1504.466019
FR 4404288128,2020-01,372.135922
FR 4404288134,2020-01,853.495145
FR 4404288136,2020-01,426.407766
FR 4404288139,2020-01,1203.980582
FR 4404288140,2020-01,1172.038834
FR 4404288141,2020-01,414.174757
FR 4404288145,2020-01,1204.271844
FR 4404288150,2020-01,806.310679
FR 4404288151,2020-01,660.970873
FR 4404288154,2020-01,999.611650
FR 4404288155,2020-01,814.660194
FR 4404288161,2020-01,1009.126213
FR 4404288164,2020-01,147.378640
FR 4404288167,2020-01,398.543689
FR 4404288171,2020-01,750.291262
FR 4404288175,2020-01,341.165048
FR 4404288177,2020-01,1582.038834
FR 4404288180,2020-01,1473.980582
FR 4404288185,2020-01,1382.330097
FR 4404288188,2020-01,703.203883
FR 4404288193,2020-01,1392.912621
FR 4404288194,2020-01,987.961165
FR 4404288195,2020-01,1038.058252
FR 4404288197,2020-01,111.359223
FR 4404288198,2020-01,911.553398
FR 4404288202,2020-01,1387.087378
FR 4404288203,2020-01,656.019417
FR 4404288205,2020-01,673.689320
FR 4404288208,2020-01,1295.242718
FR 4404288210,2020-01,1423.106796
FR 4404288211,2020-01,689.223300
FR 4404288213,2020-01,479.223300
FR 4404288214,2020-01,445.825242
FR 4404288217,2020-01,1185.339805
FR 4404288218,2020-01,777.184466
FR 4404288219,2020-01,690.000000
FR 4404288220,2020-01,1098.349514
FR 4404288221,2020-01,456.796116
FR 4404288222,2020-01,922.718446
FR 4404288224,2020-01,858.446601
FR 4404288225,2020-01,140.776699
FR 4404288229,2020-01,865.242718
FR 4404288232,2020-01,1031.941747
FR 4404288233,2020-01,1171.262135
FR 4404288234,2020-01,1029.611650
FR 4404288235,2020-01,583.592233
FR 4404288237,2020-01,192.815533
FR 4404288239,2020-01,1166.213592
FR 4404288240,2020-01,201.456310
FR 4404288241,2020-01,142.330097
FR 4404288242,2020-01,1112.330097
FR 4404288243,2020-01,981.359223
FR 4404288247,2020-01,494.757281
FR 4404288249,2020-01,1394.951456
FR 4404288251,2020-01,1316.310679
FR 4404288253,2020-01,514.466019
FR 4404288255,2020-01,420.776699
FR 4404288258,2020-01,503.495145
FR 4404288259,2020-01,182.427184
FR 4404288261,2020-01,931.165048
FR 4404288262,2020-01,595.728155
FR 4404288263,2020-01,1413.203883
FR 4404288266,2020-01,1203.980582
FR 4404288267,2020-01,679.126213
FR 4404288269,2020-01,682.718446
FR 4404288270,2020-01,382.427184
FR 4404288272,2020-01,854.854368
FR 4404288273,2020-01,155.631067
FR 4404288275,2020-01,655.339805
FR 4404288276,2020-01,836.116504
FR 4404288279,2020-01,627.087378
FR 4404288283,2020-01,720.000000
FR 4404288286,2020-01,885.631067
FR 4404288287,2020-01,1141.941747
FR 4404288288,2020-01,182.038834
FR 4404288289,2020-01,1163.689320
FR 4404288290,2020-01,1089.223300
FR 4404288291,2020-01,715.242718
FR 4404288294,2020-01,1133.883495
FR 4404288298,2020-01,998.543689
FR 4404288300,2020-01,765.922330
FR 4404288302,2020-01,857.087378
FR 4404288303,2020-01,1018.834951
FR 4404288304,2020-01,373.883495
FR 4404288305,2020-01,604.660194
FR 4404288306,2020-01,869.417475
FR 4404288308,2020-01,991.941747
FR 4404288310,2020-01,1124.757281
FR 4404288311,2020-01,1200.291262
FR 4404288312,2020-01,964.368932
FR 4404288314,2020-01,911.067961
FR 4404288315,2020-01,168.155339
FR 4404288316,2020-01,821.262135
FR 4404288320,2020-01,19.902912
FR 4404288321,2020-01,105.048543
FR 4404288322,2020-01,759.320388
FR 4404288323,2020-01,181.747572
FR 4404658920,2020-01,1123.495145
FR 4404658982,2020-01,862.815533
FR 4404659023,2020-01,1190.097087
FR 4404659034,2020-01,1195.825242
FR 4454691592,2020-01,1200.582524
FR 4944526073,2020-01,1112.427184
FR 4944526074,2020-01,1081.650485
FR 4958880362,2020-01,861.165048
FR 4958880507,2020-01,1211.941747
FR 4963097404,2020-01,1559.514563
FR 3526708960,2020-02,17.087378
FR 3527660505,2020-02,21.844660
FR 4124295420,2020-02,13.592233
FR 4124295424,2020-02,14.271844
FR 4124295428,2020-02,17.961165
FR 4401541353,2020-02,9.514563
FR 4401541370,2020-02,17.281553
FR 4401541379,2020-02,17.766990
FR 4401541380,2020-02,21.067961
FR 4401541383,2020-02,36.601941
FR 4401541386,2020-02,7.572815
FR 4401541390,2020-02,32.330097
FR 4401541395,2020-02,31.456310
FR 4401541402,2020-02,15.048543
FR 4401541403,2020-02,41.650485
FR 4401541407,2020-02,41.650485
FR 4401541408,2020-02,12.038834
FR 4401541409,2020-02,37.864077
FR 4401541411,2020-02,22.427184
FR 4401541412,2020-02,21.941747
FR 4401541418,2020-02,24.563106
FR 4401541419,2020-02,29.708737
FR 4401541422,2020-02,15.728155
FR 4401541423,2020-02,10.970873
FR 4401541425,2020-02,26.116504
FR 4401541428,2020-02,20.679611
FR 4401541429,2020-02,6.990291
FR 4401541431,2020-02,39.029126
FR 4401541432,2020-02,23.203883
FR 4401541434,2020-02,25.631067
FR 4401541438,2020-02,6.893203
FR 4401541439,2020-02,27.669902
FR 4401541440,2020-02,14.757281
FR 4401541441,2020-02,29.514563
FR 4401541442,2020-02,23.203883
FR 4401541444,2020-02,23.009708
FR 4401541445,2020-02,32.815533
FR 4401541446,2020-02,18.932038
FR 4401541447,2020-02,20.097087
FR 4401541449,2020-02,14.368932
FR 4401541450,2020-02,37.572815
FR 4401541452,2020-02,40.776699
FR 4401541454,2020-02,36.019417
FR 4401541456,2020-02,18.932038
FR 4401541457,2020-02,30.388349
FR 4401541459,2020-02,14.951456
FR 4401541462,2020-02,19.708737
FR 4401541463,2020-02,13.883495
FR 4401541467,2020-02,26.796116
FR 4401541469,2020-02,30.485436
FR 4401541471,2020-02,22.912621
FR 4401541472,2020-02,29.805825
FR 4401541474,2020-02,28.737864
FR 4401541492,2020-02,29.320388
FR 4401541502,2020-02,20.679611
FR 4401541511,2020-02,16.699029
FR 4401550303,2020-02,29.708737
FR 4401550420,2020-02,22.718446
FR 4401550435,2020-02,21.165048
FR 4401550437,2020-02,26.310679
FR 4401550441,2020-02,15.631067
FR 4401550455,2020-02,5.631067
FR 4401550467,2020-02,21.941747
FR 4401550508,2020-02,9.029126
FR 4401550518,2020-02,23.495145
FR 4401550521,2020-02,21.650485
FR 4401550528,2020-02,11.844660
FR 4401550537,2020-02,14.563106
FR 4401572218,2020-02,1068.252427
FR 4401572219,2020-02,1019.805825
FR 4401572223,2020-02,952.524271
FR 4404288019,2020-02,1137.475728
FR 4404288075,2020-02,612.427184
FR 4404288080,2020-02,1390.097087
FR 4404288098,2020-02,1306.407766
FR 4404288100,2020-02,302.912621
FR 4404288101,2020-02,1358.058252
FR 4404288128,2020-02,1130.970873
FR 4404288134,2020-02,648.349514
FR 4404288136,2020-02,691.553398
FR 4404288139,2020-02,1071.067961
FR 4404288140,2020-02,1038.640776
FR 4404288141,2020-02,1229.417475
FR 4404288145,2020-02,1120.582524
FR 4404288150,2020-02,745.242718
FR 4404288151,2020-02,644.563106
FR 4404288154,2020-02,803.300970
FR 4404288155,2020-02,691.553398
FR 4404288161,2020-02,875.825242
FR 4404288164,2020-02,237.669902
FR 4404288167,2020-02,1541.747572
FR 4404288171,2020-02,571.747572
FR 4404288174,2020-02,410.679611
FR 4404288175,2020-02,1176.213592
FR 4404288177,2020-02,1345.728155
FR 4404288180,2020-02,1425.631067
FR 4404288185,2020-02,1266.601941
FR 4404288188,2020-02,659.902912
FR 4404288193,2020-02,1339.902912
FR 4404288194,2020-02,830.582524
FR 4404288195,2020-02,913.203883
FR 4404288198,2020-02,775.048543
FR 4404288202,2020-02,1236.504854
FR 4404288203,2020-02,253.883495
FR 4404288205,2020-02,634.174757
FR 4404288208,2020-02,1096.699029
FR 4404288210,2020-02,1315.533980
FR 4404288211,2020-02,1411.165048
FR 4404288215,2020-02,469.417475
FR 4404288217,2020-02,1124.854368
FR 4404288218,2020-02,738.834951
FR 4404288219,2020-02,700.873786
FR 4404288220,2020-02,991.747572
FR 4404288222,2020-02,811.067961
FR 4404288224,2020-02,830.776699
FR 4404288225,2020-02,391.165048
FR 4404288229,2020-02,926.699029
FR 4404288232,2020-02,683.300970
FR 4404288233,2020-02,1092.912621
FR 4404288234,2020-02,823.495145
FR 4404288236,2020-02,717.572815
FR 4404288239,2020-02,1080.291262
FR 4404288241,2020-02,50.000000
FR 4404288242,2020-02,1058.834951
FR 4404288243,2020-02,555.339805
FR 4404288247,2020-02,979.126213
FR 4404288249,2020-02,1292.427184
FR 4404288251,2020-02,1223.203883
FR 4404288253,2020-02,1105.533980
FR 4404288257,2020-02,276.601941
FR 4404288258,2020-02,1336.601941
FR 4404288259,2020-02,951.067961
FR 4404288261,2020-02,901.650485
FR 4404288262,2020-02,257.378640
FR 4404288263,2020-02,1318.543689
FR 4404288264,2020-02,800.873786
FR 4404288266,2020-02,1093.203883
FR 4404288267,2020-02,312.912621
FR 4404288269,2020-02,1311.262135
FR 4404288272,2020-02,837.864077
FR 4404288273,2020-02,351.650485
FR 4404288275,2020-02,545.145631
FR 4404288276,2020-02,760.097087
FR 4404288283,2020-02,704.757281
FR 4404288286,2020-02,874.174757
FR 4404288287,2020-02,1054.466019
FR 4404288288,2020-02,804.077669
FR 4404288289,2020-02,1104.757281
FR 4404288290,2020-02,1052.524271
FR 4404288291,2020-02,678.349514
FR 4404288294,2020-02,1056.407766
FR 4404288298,2020-02,888.932038
FR 4404288300,2020-02,696.116504
FR 4404288302,2020-02,841.844660
FR 4404288303,2020-02,969.805825
FR 4404288304,2020-02,608.058252
FR 4404288305,2020-02,878.252427
FR 4404288306,2020-02,881.456310
FR 4404288308,2020-02,1054.757281
FR 4404288310,2020-02,1071.165048
FR 4404288311,2020-02,1236.116504
FR 4404288312,2020-02,813.592233
FR 4404288314,2020-02,989.223300
FR 4404288315,2020-02,785.048543
FR 4404288316,2020-02,854.271844
FR 4404288317,2020-02,418.446601
FR 4404288319,2020-02,88.446601
FR 4404288320,2020-02,498.446601
FR 4404288321,2020-02,1074.660194
FR 4404288322,2020-02,1045.533980
FR 4404288323,2020-02,611.844660
FR 4404288327,2020-02,543.883495
FR 4404288328,2020-02,476.893203
FR 4404288331,2020-02,7.669902
FR 4404658920,2020-02,1035.242718
FR 4404658982,2020-02,324.854368
FR 4404659023,2020-02,1071.941747
FR 4404659034,2020-02,595.048543
FR 4435990603,2020-02,19.029126
FR 4435990662,2020-02,24.466019
FR 4435990663,2020-02,38.058252
FR 4435990676,2020-02,34.854368
FR 4435990684,2020-02,30.485436
FR 4435990692,2020-02,27.572815
FR 4435990694,2020-02,24.174757
FR 4454691592,2020-02,1067.281553
FR 4465616752,2020-02,22.524271
FR 4906156898,2020-02,15.533980
FR 4906157222,2020-02,20.970873
FR 4906157248,2020-02,19.805825
FR 4906157266,2020-02,27.378640
FR 4923746451,2020-02,30.388349
FR 4923746505,2020-02,17.766990
FR 4923746511,2020-02,23.106796
FR 4939387226,2020-02,22.135922
FR 4939387236,2020-02,16.310679
FR 4939432663,2020-02,23.398058
FR 4939549636,2020-02,34.466019
FR 4944441107,2020-02,37.087378
FR 4944441117,2020-02,15.631067
FR 4944441121,2020-02,34.077669
FR 4944441128,2020-02,10.097087
FR 4944441129,2020-02,30.097087
FR 4944526073,2020-02,1065.728155
FR 4944526074,2020-02,1041.747572
FR 4954409921,2020-02,15.631067
FR 4954615254,2020-02,31.553398
FR 4958880362,2020-02,743.980582
FR 4958880507,2020-02,1137.572815
FR 4963097404,2020-02,1262.912621
FR 4964180046,2020-02,12.038834
FR 4965313142,2020-02,14.757281
FR 4968695919,2020-02,23.300970
FR 4968695952,2020-02,9.902912
FR 4968915660,2020-02,33.786407
FR 4968915664,2020-02,27.475728
FR 5345849942,2020-02,18.252427
FR 5346756957,2020-02,14.174757
FR 5346756962,2020-02,15.145631
FR 5639763075,2020-02,14.077669
FR 5698151341,2020-02,38.446601
FR 4401572218,2020-03,1028.155339
FR 4401572219,2020-03,1071.941747
FR 4401572222,2020-03,783.786407
FR 4401572223,2020-03,911.359223
FR 4404288019,2020-03,1142.718446
FR 4404288075,2020-03,152.427184
FR 4404288080,2020-03,1183.883495
FR 4404288098,2020-03,1264.854368
FR 4404288101,2020-03,1172.912621
FR 4404288128,2020-03,1171.941747
FR 4404288134,2020-03,679.805825
FR 4404288136,2020-03,708.932038
FR 4404288139,2020-03,987.961165
FR 4404288140,2020-03,1071.650485
FR 4404288141,2020-03,1344.271844
FR 4404288145,2020-03,1081.165048
FR 4404288150,2020-03,797.864077
FR 4404288151,2020-03,600.485436
FR 4404288154,2020-03,163.203883
FR 4404288155,2020-03,674.174757
FR 4404288161,2020-03,773.300970
FR 4404288164,2020-03,1302.038834
FR 4404288167,2020-03,1612.233009
FR 4404288171,2020-03,108.737864
FR 4404288174,2020-03,1360.485436
FR 4404288175,2020-03,1331.650485
FR 4404288177,2020-03,1307.864077
FR 4404288180,2020-03,1346.990291
FR 4404288185,2020-03,1089.320388
FR 4404288188,2020-03,156.310679
FR 4404288193,2020-03,1196.116504
FR 4404288194,2020-03,616.699029
FR 4404288195,2020-03,866.699029
FR 4404288197,2020-03,1224.271844
FR 4404288198,2020-03,641.359223
FR 4404288202,2020-03,1131.456310
FR 4404288205,2020-03,614.368932
FR 4404288208,2020-03,1006.990291
FR 4404288210,2020-03,1261.650485
FR 4404288211,2020-03,1413.300970
FR 4404288215,2020-03,1615.048543
FR 4404288217,2020-03,1046.310679
FR 4404288218,2020-03,757.961165
FR 4404288219,2020-03,734.951456
FR 4404288220,2020-03,915.242718
FR 4404288221,2020-03,194.466019
FR 4404288222,2020-03,836.116504
FR 4404288224,2020-03,836.601941
FR 4404288225,2020-03,1305.533980
FR 4404288229,2020-03,910.970873
FR 4404288232,2020-03,17.281553
FR 4404288233,2020-03,1004.854368
FR 4404288234,2020-03,780.873786
FR 4404288235,2020-03,266.310679
FR 4404288236,2020-03,1401.553398
FR 4404288237,2020-03,984.854368
FR 4404288239,2020-03,1068.737864
FR 4404288240,2020-03,971.359223
FR 4404288241,2020-03,1024.854368
FR 4404288242,2020-03,1033.883495
FR 4404288243,2020-03,616.310679
FR 4404288247,2020-03,1093.689320
FR 4404288249,2020-03,1218.252427
FR 4404288251,2020-03,1211.650485
FR 4404288253,2020-03,1027.087378
FR 4404288257,2020-03,1173.398058
FR 4404288258,2020-03,1328.058252
FR 4404288259,2020-03,1146.213592
FR 4404288261,2020-03,882.718446
FR 4404288263,2020-03,1261.456310
FR 4404288264,2020-03,1368.932038
FR 4404288265,2020-03,206.601941
FR 4404288266,2020-03,1106.990291
FR 4404288269,2020-03,1302.330097
FR 4404288270,2020-03,750.776699
FR 4404288272,2020-03,834.563106
FR 4404288273,2020-03,1353.300970
FR 4404288275,2020-03,145.533980
FR 4404288276,2020-03,192.524271
FR 4404288279,2020-03,296.116504
FR 4404288283,2020-03,749.126213
FR 4404288286,2020-03,840.679611
FR 4404288287,2020-03,1061.747572
FR 4404288288,2020-03,879.417475
FR 4404288289,2020-03,1061.262135
FR 4404288290,2020-03,1018.737864
FR 4404288291,2020-03,712.621359
