AniLifeNumber,Month,mdpMonthlyMilkYield_Liters
FR 4404288194,2019-10,1267.555922
FR 4404288195,2019-10,1286.177281
FR 4404288197,2019-10,936.188834
FR 4404288198,2019-10,983.766407
FR 4404288202,2019-10,1476.115145
FR 4404288203,2019-10,1006.205145
FR 4404288205,2019-10,944.102912
FR 4404288210,2019-10,838.519805
FR 4404288211,2019-10,642.064466
FR 4404288212,2019-10,491.417669
FR 4404288213,2019-10,826.602135
FR 4404288214,2019-10,976.504077
FR 4404288215,2019-10,643.088640
FR 4404288217,2019-10,1141.489320
FR 4404288218,2019-10,803.790970
FR 4404288219,2019-10,764.499902
FR 4404288220,2019-10,1128.733689
FR 4404288221,2019-10,705.656407
FR 4404288222,2019-10,1019.519417
FR 4404288224,2019-10,844.013106
FR 4404288225,2019-10,744.295728
FR 4404288228,2019-10,881.442038
FR 4404288229,2019-10,1231.616699
FR 4404288231,2019-10,235.839514
FR 4404288232,2019-10,978.831747
FR 4404288233,2019-10,1120.726504
FR 4404288234,2019-10,1162.345242
FR 4404288235,2019-10,865.334563
FR 4404288236,2019-10,614.132427
FR 4404288237,2019-10,802.859902
FR 4404288238,2019-10,692.435242
FR 4404288239,2019-10,1269.976699
FR 4404288240,2019-10,890.659611
FR 4404288241,2019-10,763.010194
FR 4404288242,2019-10,1202.753592
FR 4404288243,2019-10,1196.701650
FR 4404288247,2019-10,689.455825
FR 4404288249,2019-10,168.057766
FR 4404288251,2019-10,30.632135
FR 4404288253,2019-10,590.762621
FR 4404288255,2019-10,630.612330
FR 4404288257,2019-10,756.120291
FR 4404288258,2019-10,125.507961
FR 4404288259,2019-10,770.365631
FR 4404288261,2019-10,987.676893
FR 4404288262,2019-10,704.818446
FR 4404288263,2019-10,171.688932
FR 4404288264,2019-10,895.501165
FR 4404288265,2019-10,736.660970
FR 4404288266,2019-10,129.418446
FR 4404288267,2019-10,906.301553
FR 4404288269,2019-10,856.954951
FR 4404288270,2019-10,579.962233
FR 4404288272,2019-10,877.345339
FR 4404288273,2019-10,854.999708
FR 4404288275,2019-10,696.904368
FR 4404288276,2019-10,898.946116
FR 4404288279,2019-10,854.441067
FR 4404288283,2019-10,861.796504
FR 4404288285,2019-10,330.622233
FR 4404288286,2019-10,894.383883
FR 4404288287,2019-10,1066.165922
FR 4404288289,2019-10,669.158543
FR 4404288291,2019-10,700.070000
FR 4404288298,2019-10,774.089902
FR 4404288300,2019-10,361.161262
FR 4404288302,2019-10,987.397572
FR 4404288303,2019-10,1041.213300
FR 4404288306,2019-10,69.364563
FR 4404288310,2019-10,184.630776
FR 4404658920,2019-10,11.359029
FR 4404658982,2019-10,1031.623300
FR 4404659023,2019-10,1307.684951
FR 4404659034,2019-10,1516.151067
FR 4454691592,2019-10,1464.104368
FR 4944526073,2019-10,1297.722524
FR 4944526074,2019-10,1174.262912
FR 4958880362,2019-10,1097.356699
FR 4958880507,2019-10,1430.213495
FR 4401572218,2019-11,974.269514
FR 4401572219,2019-11,1132.551067
FR 4401572223,2019-11,392.072718
FR 4404288019,2019-11,1375.187378
FR 4404288028,2019-11,658.544368
FR 4404288075,2019-11,709.473786
FR 4404288098,2019-11,1223.237087
FR 4404288100,2019-11,704.539126
FR 4404288101,2019-11,217.776796
FR 4404288102,2019-11,557.057961
FR 4404288115,2019-11,500.076601
FR 4404288120,2019-11,433.691456
FR 4404288132,2019-11,578.100097
FR 4404288134,2019-11,910.212038
FR 4404288136,2019-11,1236.178932
FR 4404288139,2019-11,1238.227281
FR 4404288140,2019-11,1286.363495
FR 4404288145,2019-11,1328.727087
FR 4404288150,2019-11,721.763883
FR 4404288151,2019-11,722.601844
FR 4404288154,2019-11,1028.736990
FR 4404288155,2019-11,813.194757
FR 4404288161,2019-11,1000.246310
FR 4404288164,2019-11,634.802135
FR 4404288167,2019-11,125.135533
FR 4404288171,2019-11,761.427378
FR 4404288174,2019-11,683.124563
FR 4404288175,2019-11,577.634563
FR 4404288180,2019-11,798.018349
FR 4404288188,2019-11,975.107475
FR 4404288193,2019-11,1447.065825
FR 4404288194,2019-11,1050.710194
FR 4404288195,2019-11,1020.450485
FR 4404288197,2019-11,594.207572
FR 4404288198,2019-11,860.865436
FR 4404288202,2019-11,1261.131553
FR 4404288203,2019-11,834.795533
FR 4404288205,2019-11,731.819417
FR 4404288208,2019-11,605.939029
FR 4404288210,2019-11,1407.029902
FR 4404288211,2019-11,473.634271
FR 4404288213,2019-11,681.541747
FR 4404288214,2019-11,778.093495
FR 4404288215,2019-11,480.896601
FR 4404288217,2019-11,968.683106
FR 4404288218,2019-11,750.068349
FR 4404288219,2019-11,658.730582
FR 4404288220,2019-11,1014.491650
FR 4404288221,2019-11,647.650873
FR 4404288222,2019-11,920.640000
FR 4404288224,2019-11,720.181067
FR 4404288225,2019-11,643.367961
FR 4404288228,2019-11,866.917378
FR 4404288229,2019-11,1091.118543
FR 4404288232,2019-11,817.384563
FR 4404288233,2019-11,1078.642233
FR 4404288234,2019-11,1009.929417
FR 4404288235,2019-11,783.307475
FR 4404288236,2019-11,531.639805
FR 4404288237,2019-11,641.878252
FR 4404288238,2019-11,583.500291
FR 4404288239,2019-11,1150.706893
FR 4404288240,2019-11,789.080097
FR 4404288241,2019-11,654.261456
FR 4404288242,2019-11,1090.559902
FR 4404288243,2019-11,1086.463203
FR 4404288247,2019-11,130.815048
FR 4404288251,2019-11,1125.009417
FR 4404288253,2019-11,127.183883
FR 4404288255,2019-11,533.595048
FR 4404288257,2019-11,641.505825
FR 4404288259,2019-11,613.666893
FR 4404288261,2019-11,813.380970
FR 4404288262,2019-11,633.219320
FR 4404288264,2019-11,776.696893
FR 4404288265,2019-11,659.289223
FR 4404288266,2019-11,17.131650
FR 4404288267,2019-11,820.829514
FR 4404288269,2019-11,639.923009
FR 4404288270,2019-11,530.056990
FR 4404288272,2019-11,845.689029
FR 4404288273,2019-11,767.386213
FR 4404288275,2019-11,626.888058
FR 4404288276,2019-11,848.668446
FR 4404288279,2019-11,803.697864
FR 4404288283,2019-11,818.874271
FR 4404288286,2019-11,750.254563
FR 4404288287,2019-11,1045.961747
FR 4404288289,2019-11,1070.169514
FR 4404288290,2019-11,157.909126
FR 4404288291,2019-11,661.710000
FR 4404288294,2019-11,449.240291
FR 4404288298,2019-11,908.256796
FR 4404288300,2019-11,756.865145
FR 4404288302,2019-11,872.503786
FR 4404288303,2019-11,992.052912
FR 4404288306,2019-11,643.554174
FR 4404288310,2019-11,895.873592
FR 4404288311,2019-11,329.132524
FR 4404288312,2019-11,662.734174
FR 4404288316,2019-11,314.049223
FR 4404658920,2019-11,848.389126
FR 4404658982,2019-11,969.986601
FR 4404659023,2019-11,1116.722912
FR 4404659034,2019-11,1211.505631
FR 4454691592,2019-11,1305.450388
FR 4944526073,2019-11,1130.409611
FR 4944526074,2019-11,1087.394271
FR 4958880362,2019-11,967.565825
FR 4958880507,2019-11,1302.377864
FR 4963097404,2019-11,715.060194
FR 4401572218,2019-12,1219.512815
FR 4401572219,2019-12,1176.125048
FR 4401572223,2019-12,1106.388058
FR 4404288019,2019-12,1398.184757
FR 4404288028,2019-12,626.981165
FR 4404288075,2019-12,753.233980
FR 4404288080,2019-12,131.559902
FR 4404288098,2019-12,1433.192912
FR 4404288100,2019-12,865.334563
FR 4404288101,2019-12,1470.714951
FR 4404288102,2019-12,32.494271
FR 4404288115,2019-12,251.015922
FR 4404288120,2019-12,11.079708
FR 4404288132,2019-12,38.546213
FR 4404288134,2019-12,899.132330
FR 4404288136,2019-12,711.987669
FR 4404288139,2019-12,1219.326601
FR 4404288140,2019-12,1251.727766
FR 4404288145,2019-12,1299.584660
FR 4404288150,2019-12,831.350582
FR 4404288151,2019-12,725.767475
FR 4404288154,2019-12,1090.746116
FR 4404288155,2019-12,882.652427
FR 4404288161,2019-12,1081.156116
FR 4404288164,2019-12,662.734174
FR 4404288171,2019-12,813.287864
FR 4404288174,2019-12,570.837766
FR 4404288175,2019-12,35.753009
FR 4404288177,2019-12,517.301359
FR 4404288180,2019-12,1512.892330
FR 4404288185,2019-12,514.787475
FR 4404288188,2019-12,919.429611
FR 4404288193,2019-12,1483.098155
FR 4404288194,2019-12,1072.869611
FR 4404288195,2019-12,1028.643883
FR 4404288197,2019-12,572.886116
FR 4404288198,2019-12,925.760873
FR 4404288202,2019-12,1429.282427
FR 4404288203,2019-12,763.568834
FR 4404288205,2019-12,735.543689
FR 4404288208,2019-12,1423.882233
FR 4404288210,2019-12,1495.295145
FR 4404288213,2019-12,668.041262
FR 4404288214,2019-12,704.073592
FR 4404288215,2019-12,213.121456
FR 4404288217,2019-12,1132.085533
FR 4404288218,2019-12,782.376407
FR 4404288219,2019-12,754.071941
FR 4404288220,2019-12,1148.937864
FR 4404288221,2019-12,709.660000
FR 4404288222,2019-12,935.164660
FR 4404288224,2019-12,815.243106
FR 4404288225,2019-12,621.301650
FR 4404288228,2019-12,348.871165
FR 4404288229,2019-12,1007.136213
FR 4404288232,2019-12,1022.312621
FR 4404288233,2019-12,1216.905825
FR 4404288234,2019-12,1102.198252
FR 4404288235,2019-12,875.390097
FR 4404288236,2019-12,322.615048
FR 4404288237,2019-12,691.969708
FR 4404288238,2019-12,33.983980
FR 4404288239,2019-12,1233.851262
FR 4404288240,2019-12,810.308446
FR 4404288241,2019-12,727.908932
FR 4404288242,2019-12,1211.226310
FR 4404288243,2019-12,1121.192038
FR 4404288249,2019-12,540.578058
FR 4404288251,2019-12,1308.150485
FR 4404288255,2019-12,538.622815
FR 4404288257,2019-12,346.636601
FR 4404288259,2019-12,38.266893
FR 4404288261,2019-12,949.316893
FR 4404288262,2019-12,672.231067
FR 4404288263,2019-12,843.920000
FR 4404288264,2019-12,427.173980
FR 4404288265,2019-12,305.762718
FR 4404288266,2019-12,1016.167572
FR 4404288267,2019-12,929.205825
FR 4404288269,2019-12,39.849708
FR 4404288270,2019-12,556.778640
FR 4404288272,2019-12,910.677572
FR 4404288273,2019-12,805.746213
FR 4404288275,2019-12,726.046796
FR 4404288276,2019-12,920.919320
FR 4404288279,2019-12,887.214660
FR 4404288283,2019-12,874.831456
FR 4404288286,2019-12,714.222233
FR 4404288287,2019-12,1182.642524
FR 4404288289,2019-12,1176.776796
FR 4404288290,2019-12,1034.137184
FR 4404288291,2019-12,763.848155
FR 4404288294,2019-12,1070.169514
FR 4404288298,2019-12,958.906893
FR 4404288300,2019-12,780.979805
FR 4404288302,2019-12,926.505728
FR 4404288303,2019-12,1053.410291
FR 4404288306,2019-12,849.692621
FR 4404288308,2019-12,121.504368
FR 4404288310,2019-12,1082.832038
FR 4404288311,2019-12,1130.595825
FR 4404288312,2019-12,849.040873
FR 4404288314,2019-12,55.677864
FR 4404288316,2019-12,854.906601
FR 4404658920,2019-12,1184.411553
FR 4404658982,2019-12,1001.829126
FR 4404659023,2019-12,1219.885242
FR 4404659034,2019-12,1430.679029
FR 4454691592,2019-12,1338.782621
FR 4944526073,2019-12,1198.284466
FR 4944526074,2019-12,1148.286116
FR 4958880362,2019-12,945.778834
FR 4958880507,2019-12,1285.804854
FR 4963097404,2019-12,1558.142233
FR 4401572218,2020-01,1196.329223
FR 4401572219,2020-01,1110.298543
FR 4401572223,2020-01,1006.856893
FR 4404288019,2020-01,1211.971165
FR 4404288028,2020-01,386.113883
FR 4404288075,2020-01,669.158543
FR 4404288080,2020-01,1145.213592
FR 4404288098,2020-01,1388.129223
FR 4404288100,2020-01,831.350582
FR 4404288101,2020-01,1442.782912
FR 4404288128,2020-01,356.878349
FR 4404288134,2020-01,818.501844
FR 4404288136,2020-01,408.925048
FR 4404288139,2020-01,1154.617378
FR 4404288140,2020-01,1123.985242
FR 4404288141,2020-01,397.193592
FR 4404288145,2020-01,1154.896699
FR 4404288150,2020-01,773.251941
FR 4404288151,2020-01,633.871067
FR 4404288154,2020-01,958.627572
FR 4404288155,2020-01,781.259126
FR 4404288161,2020-01,967.752038
FR 4404288164,2020-01,141.336116
FR 4404288167,2020-01,382.203398
FR 4404288171,2020-01,719.529320
FR 4404288175,2020-01,327.177281
FR 4404288177,2020-01,1517.175242
FR 4404288180,2020-01,1413.547378
FR 4404288185,2020-01,1325.654563
FR 4404288188,2020-01,674.372524
FR 4404288193,2020-01,1335.803203
FR 4404288194,2020-01,947.454757
FR 4404288195,2020-01,995.497864
FR 4404288197,2020-01,106.793495
FR 4404288198,2020-01,874.179708
FR 4404288202,2020-01,1330.216796
FR 4404288203,2020-01,629.122621
FR 4404288205,2020-01,646.068058
FR 4404288208,2020-01,1242.137766
FR 4404288210,2020-01,1364.759417
FR 4404288211,2020-01,660.965145
FR 4404288213,2020-01,459.575145
FR 4404288214,2020-01,427.546407
FR 4404288217,2020-01,1136.740873
FR 4404288218,2020-01,745.319902
FR 4404288219,2020-01,661.710000
FR 4404288220,2020-01,1053.317184
FR 4404288221,2020-01,438.067475
FR 4404288222,2020-01,884.886990
FR 4404288224,2020-01,823.250291
FR 4404288225,2020-01,135.004854
FR 4404288229,2020-01,829.767766
FR 4404288232,2020-01,989.632135
FR 4404288233,2020-01,1123.240388
FR 4404288234,2020-01,987.397572
FR 4404288235,2020-01,559.664951
FR 4404288237,2020-01,184.910097
FR 4404288239,2020-01,1118.398834
FR 4404288240,2020-01,193.196601
FR 4404288241,2020-01,136.494563
FR 4404288242,2020-01,1066.724563
FR 4404288243,2020-01,941.123495
FR 4404288247,2020-01,474.472233
FR 4404288249,2020-01,1337.758446
FR 4404288251,2020-01,1262.341941
FR 4404288253,2020-01,493.372912
FR 4404288255,2020-01,403.524854
FR 4404288258,2020-01,482.851844
FR 4404288259,2020-01,174.947669
FR 4404288261,2020-01,892.987281
FR 4404288262,2020-01,571.303300
FR 4404288263,2020-01,1355.262524
FR 4404288266,2020-01,1154.617378
FR 4404288267,2020-01,651.282038
FR 4404288269,2020-01,654.726990
FR 4404288270,2020-01,366.747669
FR 4404288272,2020-01,819.805339
FR 4404288273,2020-01,149.250194
FR 4404288275,2020-01,628.470873
FR 4404288276,2020-01,801.835728
FR 4404288279,2020-01,601.376796
FR 4404288283,2020-01,690.480000
FR 4404288286,2020-01,849.320194
FR 4404288287,2020-01,1095.122135
FR 4404288288,2020-01,174.575242
FR 4404288289,2020-01,1115.978058
FR 4404288290,2020-01,1044.565145
FR 4404288291,2020-01,685.917766
FR 4404288294,2020-01,1087.394271
FR 4404288298,2020-01,957.603398
FR 4404288300,2020-01,734.519514
FR 4404288302,2020-01,821.946796
FR 4404288303,2020-01,977.062718
FR 4404288304,2020-01,358.554271
FR 4404288305,2020-01,579.869126
FR 4404288306,2020-01,833.771359
FR 4404288308,2020-01,951.272135
FR 4404288310,2020-01,1078.642233
FR 4404288311,2020-01,1151.079320
FR 4404288312,2020-01,924.829805
FR 4404288314,2020-01,873.714174
FR 4404288315,2020-01,161.260970
FR 4404288316,2020-01,787.590388
FR 4404288320,2020-01,19.086893
FR 4404288321,2020-01,100.741553
FR 4404288322,2020-01,728.188252
FR 4404288323,2020-01,174.295922
FR 4404658920,2020-01,1077.431844
FR 4404658982,2020-01,827.440097
FR 4404659023,2020-01,1141.303106
FR 4404659034,2020-01,1146.796407
FR 4454691592,2020-01,1151.358640
FR 4944526073,2020-01,1066.817669
FR 4944526074,2020-01,1037.302815
FR 4958880362,2020-01,825.857281
FR 4958880507,2020-01,1162.252135
FR 4963097404,2020-01,1495.574466
FR 3526708960,2020-02,16.386796
FR 3527660505,2020-02,20.949029
FR 4124295420,2020-02,13.034951
FR 4124295424,2020-02,13.686699
FR 4124295428,2020-02,17.224757
FR 4401541353,2020-02,9.124466
FR 4401541370,2020-02,16.573009
FR 4401541379,2020-02,17.038543
FR 4401541380,2020-02,20.204174
FR 4401541383,2020-02,35.101262
FR 4401541386,2020-02,7.262330
FR 4401541390,2020-02,31.004563
FR 4401541395,2020-02,30.166601
FR 4401541402,2020-02,14.431553
FR 4401541403,2020-02,39.942815
FR 4401541407,2020-02,39.942815
FR 4401541408,2020-02,11.545242
FR 4401541409,2020-02,36.311650
FR 4401541411,2020-02,21.507669
FR 4401541412,2020-02,21.042135
FR 4401541418,2020-02,23.556019
FR 4401541419,2020-02,28.490679
FR 4401541422,2020-02,15.083300
FR 4401541423,2020-02,10.521067
FR 4401541425,2020-02,25.045728
FR 4401541428,2020-02,19.831747
FR 4401541429,2020-02,6.703689
FR 4401541431,2020-02,37.428932
FR 4401541432,2020-02,22.252524
FR 4401541434,2020-02,24.580194
FR 4401541438,2020-02,6.610582
FR 4401541439,2020-02,26.535436
FR 4401541440,2020-02,14.152233
FR 4401541441,2020-02,28.304466
FR 4401541442,2020-02,22.252524
FR 4401541444,2020-02,22.066310
FR 4401541445,2020-02,31.470097
FR 4401541446,2020-02,18.155825
FR 4401541447,2020-02,19.273106
FR 4401541449,2020-02,13.779805
FR 4401541450,2020-02,36.032330
FR 4401541452,2020-02,39.104854
FR 4401541454,2020-02,34.542621
FR 4401541456,2020-02,18.155825
FR 4401541457,2020-02,29.142427
FR 4401541459,2020-02,14.338446
FR 4401541462,2020-02,18.900679
FR 4401541463,2020-02,13.314271
FR 4401541467,2020-02,25.697475
FR 4401541469,2020-02,29.235533
FR 4401541471,2020-02,21.973203
FR 4401541472,2020-02,28.583786
FR 4401541474,2020-02,27.559611
FR 4401541492,2020-02,28.118252
FR 4401541502,2020-02,19.831747
FR 4401541511,2020-02,16.014368
FR 4401550303,2020-02,28.490679
FR 4401550420,2020-02,21.786990
FR 4401550435,2020-02,20.297281
FR 4401550437,2020-02,25.231941
FR 4401550441,2020-02,14.990194
FR 4401550455,2020-02,5.400194
FR 4401550467,2020-02,21.042135
FR 4401550508,2020-02,8.658932
FR 4401550518,2020-02,22.531844
FR 4401550521,2020-02,20.762815
FR 4401550528,2020-02,11.359029
FR 4401550537,2020-02,13.966019
FR 4401572218,2020-02,1024.454077
FR 4401572219,2020-02,977.993786
FR 4401572223,2020-02,913.470776
FR 4404288019,2020-02,1090.839223
FR 4404288075,2020-02,587.317669
FR 4404288080,2020-02,1333.103106
FR 4404288098,2020-02,1252.845048
FR 4404288100,2020-02,290.493203
FR 4404288101,2020-02,1302.377864
FR 4404288128,2020-02,1084.601067
FR 4404288134,2020-02,621.767184
FR 4404288136,2020-02,663.199708
FR 4404288139,2020-02,1027.154174
FR 4404288140,2020-02,996.056504
FR 4404288141,2020-02,1179.011359
FR 4404288145,2020-02,1074.638640
FR 4404288150,2020-02,714.687766
FR 4404288151,2020-02,618.136019
FR 4404288154,2020-02,770.365631
FR 4404288155,2020-02,663.199708
FR 4404288161,2020-02,839.916407
FR 4404288164,2020-02,227.925436
FR 4404288167,2020-02,1478.535922
FR 4404288171,2020-02,548.305922
FR 4404288174,2020-02,393.841747
FR 4404288175,2020-02,1127.988834
FR 4404288177,2020-02,1290.553300
FR 4404288180,2020-02,1367.180194
FR 4404288185,2020-02,1214.671262
FR 4404288188,2020-02,632.846893
FR 4404288193,2020-02,1284.966893
FR 4404288194,2020-02,796.528640
FR 4404288195,2020-02,875.762524
FR 4404288198,2020-02,743.271553
FR 4404288202,2020-02,1185.808155
FR 4404288203,2020-02,243.474271
FR 4404288205,2020-02,608.173592
FR 4404288208,2020-02,1051.734368
FR 4404288210,2020-02,1261.597087
FR 4404288211,2020-02,1353.307281
FR 4404288215,2020-02,450.171359
FR 4404288217,2020-02,1078.735339
FR 4404288218,2020-02,708.542718
FR 4404288219,2020-02,672.137961
FR 4404288220,2020-02,951.085922
FR 4404288222,2020-02,777.814174
FR 4404288224,2020-02,796.714854
FR 4404288225,2020-02,375.127281
FR 4404288229,2020-02,888.704368
FR 4404288232,2020-02,655.285631
FR 4404288233,2020-02,1048.103203
FR 4404288234,2020-02,789.731844
FR 4404288236,2020-02,688.152330
FR 4404288239,2020-02,1035.999320
FR 4404288241,2020-02,47.950000
FR 4404288242,2020-02,1015.422718
FR 4404288243,2020-02,532.570873
FR 4404288247,2020-02,938.982038
FR 4404288249,2020-02,1239.437669
FR 4404288251,2020-02,1173.052524
FR 4404288253,2020-02,1060.207087
FR 4404288257,2020-02,265.261262
FR 4404288258,2020-02,1281.801262
FR 4404288259,2020-02,912.074174
FR 4404288261,2020-02,864.682815
FR 4404288262,2020-02,246.826116
FR 4404288263,2020-02,1264.483398
FR 4404288264,2020-02,768.037961
FR 4404288266,2020-02,1048.382524
FR 4404288267,2020-02,300.083203
FR 4404288269,2020-02,1257.500388
FR 4404288272,2020-02,803.511650
FR 4404288273,2020-02,337.232815
FR 4404288275,2020-02,522.794660
FR 4404288276,2020-02,728.933106
FR 4404288283,2020-02,675.862233
FR 4404288286,2020-02,838.333592
FR 4404288287,2020-02,1011.232912
FR 4404288288,2020-02,771.110485
FR 4404288289,2020-02,1059.462233
FR 4404288290,2020-02,1009.370776
FR 4404288291,2020-02,650.537184
FR 4404288294,2020-02,1013.095048
FR 4404288298,2020-02,852.485825
FR 4404288300,2020-02,667.575728
FR 4404288302,2020-02,807.329029
FR 4404288303,2020-02,930.043786
FR 4404288304,2020-02,583.127864
FR 4404288305,2020-02,842.244077
FR 4404288306,2020-02,845.316601
FR 4404288308,2020-02,1011.512233
FR 4404288310,2020-02,1027.247281
FR 4404288311,2020-02,1185.435728
FR 4404288312,2020-02,780.234951
FR 4404288314,2020-02,948.665145
FR 4404288315,2020-02,752.861553
FR 4404288316,2020-02,819.246699
FR 4404288317,2020-02,401.290291
FR 4404288319,2020-02,84.820291
FR 4404288320,2020-02,478.010291
FR 4404288321,2020-02,1030.599126
FR 4404288322,2020-02,1002.667087
FR 4404288323,2020-02,586.759029
