"","InsId","InsSirId","InsNumber","InsRemarks","InsDate","InsLacId","AniId","AniLifeNumber","AniBirthday","AniGenId","AniMotherLifeNumber","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacRemarks","LacColostrumDate","dry_off_date","dry_off_interval","AniActive","category","customer_id","date","entry_code","entry_date","exit_code","exit_date","month","year"
"469",413,NA,4,"",2017-05-19,397,79,"FR4404288162",2014-06-04,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",359,NA,2,"",2017-03-11,397,79,"FR4404288162",2014-06-04,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",370,NA,3,"",2017-03-29,397,79,"FR4404288162",2014-06-04,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",1850,NA,2,"",2018-09-03,685,79,"FR4404288162",2014-06-04,2,"",2,2,2018-02-26,"",2018-03-05,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-02,"N",2014-06-04,"B",2019-07-29,10,2016
"473",1823,NA,1,"",2018-06-28,685,79,"FR4404288162",2014-06-04,2,"",2,2,2018-02-26,"",2018-03-05,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-02,"N",2014-06-04,"B",2019-07-29,10,2016
"474",1875,NA,3,"",2018-10-01,685,79,"FR4404288162",2014-06-04,2,"",2,2,2018-02-26,"",2018-03-05,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-02,"N",2014-06-04,"B",2019-07-29,10,2016
"475",1924,NA,6,"",2018-11-30,685,79,"FR4404288162",2014-06-04,2,"",2,2,2018-02-26,"",2018-03-05,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-02,"N",2014-06-04,"B",2019-07-29,10,2016
"476",1888,NA,4,"",2018-10-20,685,79,"FR4404288162",2014-06-04,2,"",2,2,2018-02-26,"",2018-03-05,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-02,"N",2014-06-04,"B",2019-07-29,10,2016
"477",1908,NA,5,"",2018-11-09,685,79,"FR4404288162",2014-06-04,2,"",2,2,2018-02-26,"",2018-03-05,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-02,"N",2014-06-04,"B",2019-07-29,10,2016
"478",334,NA,1,"",2017-02-07,447,80,"FR4404288163",2014-06-16,2,"",1,1,2016-12-03,"Orbeseal ARg trayon sphinctere abimé suite ancienne blessure",2016-12-10,2018-01-23,47,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-03,"N",2014-06-16,"B",2019-07-29,12,2016
"479",398,NA,2,"",2017-04-28,447,80,"FR4404288163",2014-06-16,2,"",1,1,2016-12-03,"Orbeseal ARg trayon sphinctere abimé suite ancienne blessure",2016-12-10,2018-01-23,47,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-03,"N",2014-06-16,"B",2019-07-29,12,2016
"480",427,NA,3,"",2017-06-06,447,80,"FR4404288163",2014-06-16,2,"",1,1,2016-12-03,"Orbeseal ARg trayon sphinctere abimé suite ancienne blessure",2016-12-10,2018-01-23,47,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-03,"N",2014-06-16,"B",2019-07-29,12,2016
"481",101,NA,1,"",2016-02-01,80,80,"FR4404288163",2014-06-16,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",102,NA,2,"",2016-02-29,80,80,"FR4404288163",2014-06-16,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",103,NA,1,"",2015-12-11,81,81,"FR4404288164",2014-06-22,2,"FR 4404287007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",104,NA,2,"",2016-01-05,81,81,"FR4404288164",2014-06-22,2,"FR 4404287007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",303,NA,1,"",2016-12-13,395,81,"FR4404288164",2014-06-22,2,"FR 4404287007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",1632,NA,2,"",2017-12-26,604,81,"FR4404288164",2014-06-22,2,"FR 4404287007",2,2,2017-09-19,"",2017-09-23,2018-08-03,61,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"487",1580,NA,1,"",2017-11-15,604,81,"FR4404288164",2014-06-22,2,"FR 4404287007",2,2,2017-09-19,"",2017-09-23,2018-08-03,61,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"488",2033,NA,4,"",2019-04-06,780,81,"FR4404288164",2014-06-22,2,"FR 4404287007",3,3,2018-10-03,"",2018-10-08,2020-01-08,44,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"489",2069,NA,5,"",2019-04-29,780,81,"FR4404288164",2014-06-22,2,"FR 4404287007",3,3,2018-10-03,"",2018-10-08,2020-01-08,44,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"490",2102,NA,6,"",2019-05-20,780,81,"FR4404288164",2014-06-22,2,"FR 4404287007",3,3,2018-10-03,"",2018-10-08,2020-01-08,44,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"491",1992,NA,2,"",2019-02-22,780,81,"FR4404288164",2014-06-22,2,"FR 4404287007",3,3,2018-10-03,"",2018-10-08,2020-01-08,44,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"492",1972,NA,1,"",2019-01-29,780,81,"FR4404288164",2014-06-22,2,"FR 4404287007",3,3,2018-10-03,"",2018-10-08,2020-01-08,44,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"493",2016,NA,3,"",2019-03-15,780,81,"FR4404288164",2014-06-22,2,"FR 4404287007",3,3,2018-10-03,"",2018-10-08,2020-01-08,44,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"494",2505,26,1,NA,2020-04-22,1237,81,"FR4404288164",2014-06-22,2,"FR 4404287007",4,4,2020-02-21,"Ordonnance n° 0201124020, du 09/11/2020",2020-02-28,2020-11-23,60,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"495",3239,28,3,NA,2021-08-24,1522,81,"FR4404288164",2014-06-22,2,"FR 4404287007",5,5,2021-01-22,"+ ORBESEAL",2021-01-27,2022-04-01,59,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"496",3131,87,1,NA,2021-06-18,1522,81,"FR4404288164",2014-06-22,2,"FR 4404287007",5,5,2021-01-22,"+ ORBESEAL",2021-01-27,2022-04-01,59,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"497",3164,28,2,NA,2021-07-09,1522,81,"FR4404288164",2014-06-22,2,"FR 4404287007",5,5,2021-01-22,"+ ORBESEAL",2021-01-27,2022-04-01,59,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-11,NA,NA,"B",2023-01-11,10,2016
"498",1747,NA,4,"",2018-04-16,476,82,"FR4404288165",2014-06-27,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",502,NA,2,"",2017-08-10,476,82,"FR4404288165",2014-06-27,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",503,NA,3,"",2017-08-16,476,82,"FR4404288165",2014-06-27,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",403,NA,1,"",2017-05-06,476,82,"FR4404288165",2014-06-27,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",105,NA,1,"",2015-11-18,82,82,"FR4404288165",2014-06-27,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",106,NA,2,"",2015-12-08,82,82,"FR4404288165",2014-06-27,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",107,NA,3,"",2015-12-26,82,82,"FR4404288165",2014-06-27,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",108,NA,4,"",2016-02-08,82,82,"FR4404288165",2014-06-27,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",109,NA,5,"",2016-04-16,82,82,"FR4404288165",2014-06-27,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",110,NA,1,"",2016-02-16,83,83,"FR4404288166",2014-08-11,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",111,NA,1,"",2015-12-31,84,84,"FR4404288167",2014-08-19,2,"FR 4404288112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",112,NA,2,"",2016-03-02,84,84,"FR4404288167",2014-08-19,2,"FR 4404288112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",356,NA,2,"",2017-03-07,451,84,"FR4404288167",2014-08-19,2,"FR 4404288112",1,1,2016-12-07,"ord 706004044",2016-12-11,2017-10-19,52,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"511",341,NA,1,"",2017-02-16,451,84,"FR4404288167",2014-08-19,2,"FR 4404288112",1,1,2016-12-07,"ord 706004044",2016-12-11,2017-10-19,52,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"512",1664,NA,1,"",2018-02-01,658,84,"FR4404288167",2014-08-19,2,"FR 4404288112",2,2,2017-12-10,"",2017-12-15,2018-09-11,57,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"513",1954,NA,1,"",2019-01-07,791,84,"FR4404288167",2014-08-19,2,"FR 4404288112",3,3,2018-11-06,"",2018-11-13,2019-11-08,62,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"514",2017,NA,3,"",2019-03-15,791,84,"FR4404288167",2014-08-19,2,"FR 4404288112",3,3,2018-11-06,"",2018-11-13,2019-11-08,62,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"515",2031,NA,4,"",2019-04-03,791,84,"FR4404288167",2014-08-19,2,"FR 4404288112",3,3,2018-11-06,"",2018-11-13,2019-11-08,62,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"516",1975,NA,2,"",2019-02-01,791,84,"FR4404288167",2014-08-19,2,"FR 4404288112",3,3,2018-11-06,"",2018-11-13,2019-11-08,62,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"517",3194,118,5,NA,2021-07-27,1528,84,"FR4404288167",2014-08-19,2,"FR 4404288112",5,5,2021-01-31,"+ ORBESEAL",2021-02-05,2022-02-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"518",3155,28,4,NA,2021-07-05,1528,84,"FR4404288167",2014-08-19,2,"FR 4404288112",5,5,2021-01-31,"+ ORBESEAL",2021-02-05,2022-02-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"519",3081,80,2,NA,2021-04-28,1528,84,"FR4404288167",2014-08-19,2,"FR 4404288112",5,5,2021-01-31,"+ ORBESEAL",2021-02-05,2022-02-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"520",3101,80,3,NA,2021-05-22,1528,84,"FR4404288167",2014-08-19,2,"FR 4404288112",5,5,2021-01-31,"+ ORBESEAL",2021-02-05,2022-02-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"521",3049,94,1,NA,2021-04-06,1528,84,"FR4404288167",2014-08-19,2,"FR 4404288112",5,5,2021-01-31,"+ ORBESEAL",2021-02-05,2022-02-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"522",2510,10,3,NA,2020-04-29,1016,84,"FR4404288167",2014-08-19,2,"FR 4404288112",4,4,2020-01-09,"Ordonnace n 0201124440, du 28/11/2020",2020-01-09,2020-12-03,60,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"523",2484,10,2,NA,2020-04-08,1016,84,"FR4404288167",2014-08-19,2,"FR 4404288112",4,4,2020-01-09,"Ordonnace n 0201124440, du 28/11/2020",2020-01-09,2020-12-03,60,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"524",2443,NA,1,NA,2020-03-19,1016,84,"FR4404288167",2014-08-19,2,"FR 4404288112",4,4,2020-01-09,"Ordonnace n 0201124440, du 28/11/2020",2020-01-09,2020-12-03,60,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-06,"N",2014-08-19,"B",2022-05-09,12,2016
"525",404,NA,1,"",2017-05-06,443,85,"FR4404288168",2014-08-20,2,"",1,1,2016-12-02,"Ord 706004044",2016-12-09,2018-03-30,47,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-02,"N",2014-08-20,"B",2019-02-04,12,2016
"526",498,NA,4,"",2017-08-22,443,85,"FR4404288168",2014-08-20,2,"",1,1,2016-12-02,"Ord 706004044",2016-12-09,2018-03-30,47,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-02,"N",2014-08-20,"B",2019-02-04,12,2016
"527",486,NA,3,"",2017-08-02,443,85,"FR4404288168",2014-08-20,2,"",1,1,2016-12-02,"Ord 706004044",2016-12-09,2018-03-30,47,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-02,"N",2014-08-20,"B",2019-02-04,12,2016
"528",466,NA,2,"",2017-07-12,443,85,"FR4404288168",2014-08-20,2,"",1,1,2016-12-02,"Ord 706004044",2016-12-09,2018-03-30,47,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-02,"N",2014-08-20,"B",2019-02-04,12,2016
"529",113,NA,1,"",2016-02-29,85,85,"FR4404288168",2014-08-20,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",114,NA,1,"",2016-01-25,86,86,"FR4404288169",2014-08-22,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",318,NA,1,"",2017-01-12,416,86,"FR4404288169",2014-08-22,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",343,NA,2,"",2017-02-27,416,86,"FR4404288169",2014-08-22,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",1898,NA,4,"",2018-11-03,649,86,"FR4404288169",2014-08-22,2,"",2,2,2017-12-03,"",2017-12-07,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-28,"N",2014-08-22,"B",2019-07-29,10,2016
"534",1921,NA,5,"",2018-11-28,649,86,"FR4404288169",2014-08-22,2,"",2,2,2017-12-03,"",2017-12-07,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-28,"N",2014-08-22,"B",2019-07-29,10,2016
"535",1872,NA,3,"",2018-09-29,649,86,"FR4404288169",2014-08-22,2,"",2,2,2017-12-03,"",2017-12-07,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-28,"N",2014-08-22,"B",2019-07-29,10,2016
"536",1842,NA,2,"",2018-08-27,649,86,"FR4404288169",2014-08-22,2,"",2,2,2017-12-03,"",2017-12-07,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-28,"N",2014-08-22,"B",2019-07-29,10,2016
"537",1788,NA,1,"",2018-05-28,649,86,"FR4404288169",2014-08-22,2,"",2,2,2017-12-03,"",2017-12-07,2019-02-28,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-10-28,"N",2014-08-22,"B",2019-07-29,10,2016
"538",115,NA,1,"",2016-01-28,87,87,"FR4404288170",2014-08-23,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",116,NA,2,"",2016-04-04,87,87,"FR4404288170",2014-08-23,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",117,NA,3,"",2016-05-19,87,87,"FR4404288170",2014-08-23,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",118,NA,4,"",2016-06-11,87,87,"FR4404288170",2014-08-23,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",119,NA,1,"",2016-04-11,88,88,"FR4404288171",2014-09-07,2,"FR 4952860131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",120,NA,2,"",2016-05-02,88,88,"FR4404288171",2014-09-07,2,"FR 4952860131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",121,NA,3,"",2016-06-10,88,88,"FR4404288171",2014-09-07,2,"FR 4952860131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",414,NA,1,"",2017-05-10,499,88,"FR4404288171",2014-09-07,2,"FR 4952860131",1,1,2017-03-12,"",2017-03-19,2017-12-12,66,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"546",1756,NA,1,"",2018-04-24,681,88,"FR4404288171",2014-09-07,2,"FR 4952860131",2,2,2018-02-15,"",2018-02-22,2018-12-11,51,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"547",2035,NA,1,"",2019-04-08,852,88,"FR4404288171",2014-09-07,2,"FR 4952860131",3,3,2019-01-31,"",2019-02-05,2020-03-08,73,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"548",2070,NA,2,"",2019-04-29,852,88,"FR4404288171",2014-09-07,2,"FR 4952860131",3,3,2019-01-31,"",2019-02-05,2020-03-08,73,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"549",2173,NA,4,"",2019-08-10,852,88,"FR4404288171",2014-09-07,2,"FR 4952860131",3,3,2019-01-31,"",2019-02-05,2020-03-08,73,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"550",2136,NA,3,"",2019-06-26,852,88,"FR4404288171",2014-09-07,2,"FR 4952860131",3,3,2019-01-31,"",2019-02-05,2020-03-08,73,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"551",2650,68,1,NA,2020-07-24,1311,88,"FR4404288171",2014-09-07,2,"FR 4952860131",4,5,2020-05-20,"",2020-05-27,2021-03-02,67,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"552",3190,111,1,NA,2021-07-26,1594,88,"FR4404288171",2014-09-07,2,"FR 4952860131",5,6,2021-05-07,"Reforme",2021-05-14,2022-07-01,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"553",3225,111,2,NA,2021-08-14,1594,88,"FR4404288171",2014-09-07,2,"FR 4952860131",5,6,2021-05-07,"Reforme",2021-05-14,2022-07-01,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"554",3333,111,3,NA,2021-10-19,1594,88,"FR4404288171",2014-09-07,2,"FR 4952860131",5,6,2021-05-07,"Reforme",2021-05-14,2022-07-01,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"555",3373,51,4,NA,2021-11-13,1594,88,"FR4404288171",2014-09-07,2,"FR 4952860131",5,6,2021-05-07,"Reforme",2021-05-14,2022-07-01,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"556",3473,28,5,NA,2022-01-05,1594,88,"FR4404288171",2014-09-07,2,"FR 4952860131",5,6,2021-05-07,"Reforme",2021-05-14,2022-07-01,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017
"557",122,NA,1,"",2016-02-24,89,89,"FR4404288172",2014-09-11,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",123,NA,2,"",2016-04-01,89,89,"FR4404288172",2014-09-11,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",124,NA,3,"",2016-04-23,89,89,"FR4404288172",2014-09-11,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",125,NA,1,"",2016-05-19,90,90,"FR4404288173",2014-09-12,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",126,NA,2,"",2016-06-09,90,90,"FR4404288173",2014-09-12,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",127,NA,3,"",2016-07-02,90,90,"FR4404288173",2014-09-12,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",203,NA,4,"",2016-08-22,90,90,"FR4404288173",2014-09-12,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",128,NA,1,"",2016-03-18,91,91,"FR4404288174",2014-09-24,2,"FR 4404288116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",129,NA,2,"",2016-03-23,91,91,"FR4404288174",2014-09-24,2,"FR 4404288116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",381,NA,1,"",2017-04-10,460,91,"FR4404288174",2014-09-24,2,"FR 4404288116",1,1,2016-12-17,"",2016-12-24,2017-11-17,60,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-17,"N",2014-09-24,"B",2021-12-28,12,2016
"567",2107,NA,1,"",2019-05-22,880,91,"FR4404288174",2014-09-24,2,"FR 4404288116",3,3,2019-02-26,"",2019-03-11,2019-12-30,50,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-17,"N",2014-09-24,"B",2021-12-28,12,2016
"568",1786,NA,2,"",2018-05-25,675,91,"FR4404288174",2014-09-24,2,"FR 4404288116",2,2,2018-01-16,"",2018-01-20,2019-01-23,34,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-17,"N",2014-09-24,"B",2021-12-28,12,2016
"569",1735,NA,1,"",2018-03-30,675,91,"FR4404288174",2014-09-24,2,"FR 4404288116",2,2,2018-01-16,"",2018-01-20,2019-01-23,34,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-17,"N",2014-09-24,"B",2021-12-28,12,2016
"570",2522,35,1,NA,2020-05-06,1233,91,"FR4404288174",2014-09-24,2,"FR 4404288116",4,4,2020-02-17,"Ordonnace n 0201124440, du 28/11/2020",2020-02-22,2020-12-03,66,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-17,"N",2014-09-24,"B",2021-12-28,12,2016
"571",2532,42,2,NA,2020-05-14,1033,92,"FR4404288175",2014-10-17,2,"FR 4954667338",4,4,2020-01-20,"Ordonnance 0210226221 du 23.02.2021",2020-01-27,2021-02-25,68,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-15,"N",2014-10-17,"E",2021-12-01,12,2016
"572",2435,NA,1,NA,2020-03-16,1033,92,"FR4404288175",2014-10-17,2,"FR 4954667338",4,4,2020-01-20,"Ordonnance 0210226221 du 23.02.2021",2020-01-27,2021-02-25,68,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-15,"N",2014-10-17,"E",2021-12-01,12,2016
"573",2639,42,3,NA,2020-07-18,1033,92,"FR4404288175",2014-10-17,2,"FR 4954667338",4,4,2020-01-20,"Ordonnance 0210226221 du 23.02.2021",2020-01-27,2021-02-25,68,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-15,"N",2014-10-17,"E",2021-12-01,12,2016
"574",3217,307,2,NA,2021-08-11,1588,92,"FR4404288175",2014-10-17,2,"FR 4954667338",5,5,2021-04-28,"NULL",2021-05-03,2021-12-01,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-15,"N",2014-10-17,"E",2021-12-01,12,2016
"575",3174,87,1,NA,2021-07-14,1588,92,"FR4404288175",2014-10-17,2,"FR 4954667338",5,5,2021-04-28,"NULL",2021-05-03,2021-12-01,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-12-15,"N",2014-10-17,"E",2021-12-01,12,2016
