LacId,LacAniId,LacNumber,LacDryOffDate,LacCalvingDate,LacColostrumDate,LacRemarks,AniLifeNumber,AniBirthday,AniKeep,AniGenId,AniActive,AniMotherLifeNumber,lactation_length_days,colostrum_length_days,age_at_first_calving.x,age_at_first_calving.y
1996,398,2,NA,12/23/22,12/30/22,NA,FR 4404288417,10/29/19,TRUE,2,FALSE,FR 4404288251,NA,7,25,25
2034,399,2,10/20/23,1/30/23,2/6/23,,FR 4404288418,10/30/19,TRUE,2,FALSE,FR 4404658920,263,7,25,25
1758,399,1,11/25/22,12/5/21,12/10/21,#NAME?,FR 4404288418,10/30/19,TRUE,2,FALSE,FR 4404658920,355,5,25,25
979,399,0,NA,10/30/19,NA,NA,FR 4404288418,10/30/19,TRUE,2,FALSE,FR 4404658920,NA,NA,25,25
980,400,0,NA,10/30/19,NA,NA,FR 4404288419,10/30/19,TRUE,2,FALSE,FR 4404658920,NA,NA,NA,NA
982,401,0,NA,10/31/19,NA,NA,FR 4404288420,10/31/19,TRUE,2,FALSE,,NA,NA,NA,NA
984,402,0,NA,11/3/19,NA,NA,FR 4404288421,11/3/19,TRUE,2,FALSE,FR 4404288312,NA,NA,NA,NA
988,403,0,NA,11/10/19,NA,NA,FR 4404288422,11/10/19,TRUE,2,TRUE,FR 4404288294,NA,NA,25,25
1789,403,1,1/27/23,1/2/22,1/5/22,#NAME?,FR 4404288422,11/10/19,TRUE,2,TRUE,FR 4404288294,390,3,25,25
2068,403,2,5/11/24,4/2/23,4/9/23,,FR 4404288422,11/10/19,TRUE,2,TRUE,FR 4404288294,405,7,25,25
2376,403,3,NA,9/12/24,9/19/24,NA,FR 4404288422,11/10/19,TRUE,2,TRUE,FR 4404288294,NA,7,25,25
2207,404,3,NA,11/15/23,11/22/23,NA,FR 4404288423,11/12/19,TRUE,2,TRUE,FR 4404288316,NA,7,24,24
1980,404,2,9/22/23,11/17/22,11/24/22,,FR 4404288423,11/12/19,TRUE,2,TRUE,FR 4404288316,309,7,24,24
1756,404,1,9/24/22,12/4/21,12/16/21,#NAME?,FR 4404288423,11/12/19,TRUE,2,TRUE,FR 4404288316,294,12,24,24
991,404,0,NA,11/12/19,NA,NA,FR 4404288423,11/12/19,TRUE,2,TRUE,FR 4404288316,NA,NA,24,24
994,405,0,NA,11/16/19,NA,NA,FR 4404288424,11/16/19,TRUE,2,FALSE,FR 4404288311,NA,NA,25,25
1793,405,1,9/2/22,1/10/22,1/17/22,#NAME?,FR 4404288424,11/16/19,TRUE,2,FALSE,FR 4404288311,235,7,25,25
2039,405,2,NA,2/8/23,2/15/23,NA,FR 4404288424,11/16/19,TRUE,2,FALSE,FR 4404288311,NA,7,25,25
1859,406,1,NA,4/20/22,4/24/22,NA,FR 4404288425,11/23/19,TRUE,2,FALSE,FR 4404288101,NA,4,28,28
997,406,0,NA,11/23/19,NA,NA,FR 4404288425,11/23/19,TRUE,2,FALSE,FR 4404288101,NA,NA,28,28
1001,407,0,NA,12/8/19,NA,NA,FR 4404288426,12/8/19,TRUE,2,FALSE,FR 4404288263,NA,NA,28,28
1857,407,1,3/31/23,4/16/22,4/23/22,,FR 4404288426,12/8/19,TRUE,2,FALSE,FR 4404288263,349,7,28,28
2099,407,2,9/22/23,6/2/23,6/9/23,"Ecasillée
Etai faible : à été sortie des logettes, mise sur paille
8 jours plus tard en Chaleur = accident !",FR 4404288426,12/8/19,TRUE,2,FALSE,FR 4404288263,112,7,28,28
1004,408,0,NA,12/17/19,NA,NA,FR 4404288427,12/17/19,TRUE,2,FALSE,FR 4404288185,NA,NA,NA,NA
1006,409,0,NA,12/17/19,NA,NA,FR 4404288428,12/17/19,TRUE,2,TRUE,FR 4404288177,NA,NA,31,31
2125,409,2,3/22/24,7/29/23,8/3/23,#NAME?,FR 4404288428,12/17/19,TRUE,2,TRUE,FR 4404288177,237,5,31,31
1910,409,1,4/22/23,7/31/22,8/7/22,#NAME?,FR 4404288428,12/17/19,TRUE,2,TRUE,FR 4404288177,265,7,31,31
2011,410,2,9/22/23,1/5/23,1/10/23,,FR 4404288429,12/17/19,TRUE,2,TRUE,FR 4404288177,260,5,24,24
2225,410,3,NA,12/29/23,1/5/24,NA,FR 4404288429,12/17/19,TRUE,2,TRUE,FR 4404288177,NA,7,24,24
1786,410,1,10/14/22,1/1/22,1/4/22,#NAME?,FR 4404288429,12/17/19,TRUE,2,TRUE,FR 4404288177,286,3,24,24
1007,410,0,NA,12/17/19,NA,NA,FR 4404288429,12/17/19,TRUE,2,TRUE,FR 4404288177,NA,NA,24,24
1012,411,0,NA,1/1/20,NA,NA,FR 4404288430,1/1/20,TRUE,2,TRUE,FR 4404288305,NA,NA,25,25
1817,411,1,12/17/22,2/8/22,2/15/22,#NAME?,FR 4404288430,1/1/20,TRUE,2,TRUE,FR 4404288305,312,7,25,25
2228,411,3,NA,1/2/24,1/9/24,NA,FR 4404288430,1/1/20,TRUE,2,TRUE,FR 4404288305,NA,7,25,25
2036,411,2,11/17/23,2/4/23,2/11/23,,FR 4404288430,1/1/20,TRUE,2,TRUE,FR 4404288305,286,7,25,25
2049,412,2,12/22/23,3/11/23,3/15/23,#NAME?,FR 4404288431,1/9/20,TRUE,2,TRUE,FR 4404288304,286,4,27,27
2265,412,3,NA,2/23/24,3/1/24,NA,FR 4404288431,1/9/20,TRUE,2,TRUE,FR 4404288304,NA,7,27,27
1854,412,1,1/6/23,4/11/22,4/15/22,#NAME?,FR 4404288431,1/9/20,TRUE,2,TRUE,FR 4404288304,270,4,27,27
1017,412,0,NA,1/9/20,NA,NA,FR 4404288431,1/9/20,TRUE,2,TRUE,FR 4404288304,NA,NA,27,27
1024,413,0,NA,1/15/20,NA,NA,FR 4404288432,1/15/20,TRUE,2,TRUE,FR 4404288128,NA,NA,27,27
1868,413,1,2/21/23,5/1/22,5/6/22,#NAME?,FR 4404288432,1/15/20,TRUE,2,TRUE,FR 4404288128,296,5,27,27
2363,413,3,NA,9/7/24,9/12/24,NA,FR 4404288432,1/15/20,TRUE,2,TRUE,FR 4404288128,NA,5,27,27
2072,413,2,2/15/24,4/11/23,4/22/23,#NAME?,FR 4404288432,1/15/20,TRUE,2,TRUE,FR 4404288128,310,11,27,27
1874,414,1,NA,5/11/22,5/18/22,NA,FR 4404288433,1/19/20,TRUE,2,FALSE,FR 4404288288,NA,7,27,27
1028,414,0,NA,1/19/20,NA,NA,FR 4404288433,1/19/20,TRUE,2,FALSE,FR 4404288288,NA,NA,27,27
1030,415,0,NA,1/20/20,NA,NA,FR 4404288434,1/20/20,TRUE,2,TRUE,FR 4404288315,NA,NA,30,30
2110,415,2,6/21/24,7/5/23,7/12/23,#NAME?,FR 4404288434,1/20/20,TRUE,2,TRUE,FR 4404288315,352,7,30,30
1906,415,1,4/22/23,7/23/22,7/27/22,,FR 4404288434,1/20/20,TRUE,2,TRUE,FR 4404288315,273,4,30,30
2343,415,3,NA,8/10/24,8/17/24,NA,FR 4404288434,1/20/20,TRUE,2,TRUE,FR 4404288315,NA,7,30,30
2001,416,2,NA,12/30/22,1/4/23,NA,FR 4404288435,1/20/20,TRUE,2,FALSE,FR 4404288175,NA,5,24,24
1827,416,1,11/11/22,2/11/22,2/18/22,#NAME?,FR 4404288435,1/20/20,TRUE,2,FALSE,FR 4404288175,273,7,24,24
1032,416,0,NA,1/20/20,NA,NA,FR 4404288435,1/20/20,TRUE,2,FALSE,FR 4404288175,NA,NA,24,24
1035,417,0,NA,1/25/20,NA,NA,FR 4404288436,1/25/20,TRUE,2,FALSE,FR 4404288321,NA,NA,27,27
1862,417,1,1/22/23,4/27/22,5/8/22,,FR 4404288436,1/25/20,TRUE,2,FALSE,FR 4404288321,270,11,27,27
1038,418,0,NA,12/31/17,NA,NA,FR 4401541502,12/31/17,TRUE,2,FALSE,FR 4401550467,NA,NA,NA,NA
1039,419,0,NA,10/8/19,NA,NA,FR 4401541585,10/8/19,TRUE,2,FALSE,NA,NA,NA,NA,NA
1040,420,0,NA,12/12/16,NA,NA,FR 4401541467,12/12/16,TRUE,2,FALSE,FR 4401541412,NA,NA,NA,NA
1041,421,0,NA,10/21/15,NA,NA,FR 4401541434,10/21/15,TRUE,2,FALSE,FR 4401541358,NA,NA,NA,NA
1042,422,0,NA,2/28/16,NA,NA,FR 4401541446,2/28/16,TRUE,2,FALSE,FR 5639763075,NA,NA,NA,NA
1043,423,0,NA,10/28/16,NA,NA,FR 4939387227,10/28/16,TRUE,2,FALSE,NA,NA,NA,NA,NA
1044,424,0,NA,1/4/18,NA,NA,FR 4401541504,1/4/18,TRUE,2,FALSE,FR 4401550303,NA,NA,NA,NA
1045,425,0,NA,7/4/14,NA,NA,FR 4401550435,7/4/14,TRUE,2,FALSE,FR 4401550301,NA,NA,NA,NA
1046,426,0,NA,3/17/16,NA,NA,FR 4401550508,3/17/16,TRUE,2,FALSE,FR 4401550360,NA,NA,NA,NA
1047,427,0,NA,12/11/17,NA,NA,FR 4401541495,12/11/17,TRUE,2,FALSE,FR 4401550415,NA,NA,NA,NA
1048,428,0,NA,10/17/19,NA,NA,FR 4401541586,10/17/19,TRUE,2,FALSE,NA,NA,NA,NA,NA
1049,429,0,NA,7/12/16,NA,NA,FR 4435990694,7/12/16,TRUE,2,FALSE,FR 4435990524,NA,NA,NA,NA
1050,430,0,NA,10/18/19,NA,NA,FR 4401541587,10/18/19,TRUE,2,FALSE,NA,NA,NA,NA,NA
1051,431,0,NA,2/12/16,NA,NA,FR 4401541445,2/12/16,TRUE,2,FALSE,FR 4401541390,NA,NA,NA,NA
1052,432,0,NA,8/31/14,NA,NA,FR 4401541411,8/31/14,TRUE,2,FALSE,FR 4401541356,NA,NA,NA,NA
1053,433,0,NA,11/10/16,NA,NA,FR 4401541461,11/10/16,TRUE,2,FALSE,FR 4401541339,NA,NA,NA,NA
1054,434,0,NA,11/16/15,NA,NA,FR 4401541436,11/16/15,TRUE,2,FALSE,NA,NA,NA,NA,NA
1055,435,0,NA,2/14/17,NA,NA,FR 4401541471,2/14/17,TRUE,2,FALSE,FR 4401541407,NA,NA,NA,NA
1056,436,0,NA,5/26/17,NA,NA,FR 4401541477,5/26/17,TRUE,2,FALSE,FR 4401541390,NA,NA,NA,NA
1057,437,0,NA,12/3/16,NA,NA,FR 4401541466,12/3/16,TRUE,2,FALSE,FR 4401541410,NA,NA,NA,NA
1058,438,0,NA,5/4/16,NA,NA,FR 4401541453,5/4/16,TRUE,2,FALSE,NA,NA,NA,NA,NA
1059,439,0,NA,9/28/15,NA,NA,FR 4124295424,9/28/15,TRUE,2,FALSE,FR 4140679213,NA,NA,NA,NA
1060,440,0,NA,10/25/19,NA,NA,FR 4401541588,10/25/19,TRUE,2,FALSE,NA,NA,NA,NA,NA
1061,441,0,NA,7/20/16,NA,NA,FR 4954615254,7/20/16,TRUE,2,FALSE,FR 4954615016,NA,NA,NA,NA
1062,442,0,NA,4/16/18,NA,NA,FR 4401541515,4/16/18,TRUE,2,FALSE,FR 4401541395,NA,NA,NA,NA
1063,443,0,NA,10/28/19,NA,NA,FR 4401541589,10/28/19,TRUE,2,FALSE,NA,NA,NA,NA,NA
1064,444,0,NA,11/27/15,NA,NA,FR 4401541439,11/27/15,TRUE,2,FALSE,FR 4966684943,NA,NA,NA,NA
1065,445,0,NA,11/18/14,NA,NA,FR 4401541418,11/18/14,TRUE,2,FALSE,FR 4401541354,NA,NA,NA,NA
1066,446,0,NA,12/30/17,NA,NA,FR 4401541501,12/30/17,TRUE,2,FALSE,FR 4401550379,NA,NA,NA,NA
1067,447,0,NA,11/1/19,NA,NA,FR 4401541590,11/1/19,TRUE,2,FALSE,NA,NA,NA,NA,NA
1068,448,0,NA,2/5/16,NA,NA,FR 4435990676,2/5/16,TRUE,2,FALSE,FR 4436197781,NA,NA,NA,NA
1069,449,0,NA,1/4/17,NA,NA,FR 4401550537,1/4/17,TRUE,2,FALSE,FR 4401550285,NA,NA,NA,NA
1070,450,0,NA,8/18/16,NA,NA,FR 4401541456,8/18/16,TRUE,2,FALSE,FR 4401541370,NA,NA,NA,NA
1071,451,0,NA,12/26/17,NA,NA,FR 4401541500,12/26/17,TRUE,2,FALSE,FR 5346756962,NA,NA,NA,NA
1072,452,0,NA,12/18/15,NA,NA,FR 4401541441,12/18/15,TRUE,2,FALSE,FR 4401541386,NA,NA,NA,NA
1073,453,0,NA,11/15/12,NA,NA,FR 4401541379,11/15/12,TRUE,2,FALSE,FR 4401541317,NA,NA,NA,NA
1074,454,0,NA,3/26/17,NA,NA,FR 4401541475,3/26/17,TRUE,2,FALSE,FR 4401541415,NA,NA,NA,NA
1075,455,0,NA,8/17/13,NA,NA,FR 4401541390,8/17/13,TRUE,2,FALSE,FR 4401541363,NA,NA,NA,NA
1076,456,0,NA,10/18/16,NA,NA,FR 4401541459,10/18/16,TRUE,2,FALSE,FR 4966685013,NA,NA,NA,NA
1077,457,0,NA,10/20/16,NA,NA,FR 4401550528,10/20/16,TRUE,2,FALSE,FR 4401550394,NA,NA,NA,NA
1078,458,0,NA,10/8/17,NA,NA,FR 4401541486,10/8/17,TRUE,2,FALSE,FR 3527660505,NA,NA,NA,NA
1079,459,0,NA,9/12/17,NA,NA,FR 4401541485,9/12/17,TRUE,2,FALSE,FR 4401541370,NA,NA,NA,NA
1080,460,0,NA,8/8/17,NA,NA,FR 4401541484,8/8/17,TRUE,2,FALSE,FR 4401541394,NA,NA,NA,NA
1081,461,0,NA,6/20/17,NA,NA,FR 4401541479,6/20/17,TRUE,2,FALSE,NA,NA,NA,NA,NA
1082,462,0,NA,11/14/16,NA,NA,FR 4401541463,11/14/16,TRUE,2,FALSE,FR 4966684943,NA,NA,NA,NA
1083,463,0,NA,4/12/15,NA,NA,FR 4401541423,4/12/15,TRUE,2,FALSE,FR 4966684997,NA,NA,NA,NA
1084,464,0,NA,10/5/15,NA,NA,FR 3526708960,10/5/15,TRUE,2,FALSE,FR 3526708842,NA,NA,NA,NA
1085,465,0,NA,11/12/19,NA,NA,FR 4401541591,11/12/19,TRUE,2,FALSE,NA,NA,NA,NA,NA
1086,466,0,NA,4/30/14,NA,NA,FR 4401541407,4/30/14,TRUE,2,FALSE,FR 4401541371,NA,NA,NA,NA
1087,467,0,NA,9/24/15,NA,NA,FR 4401541432,9/24/15,TRUE,2,FALSE,FR 4401541364,NA,NA,NA,NA
1088,468,0,NA,3/17/16,NA,NA,FR 4401541447,3/17/16,TRUE,2,FALSE,FR 5698151341,NA,NA,NA,NA
1089,469,0,NA,9/14/13,NA,NA,FR 4401541395,9/14/13,TRUE,2,FALSE,FR 4401541357,NA,NA,NA,NA
1090,470,0,NA,7/31/16,NA,NA,FR 4944441117,7/31/16,TRUE,2,FALSE,FR 4944440922,NA,NA,NA,NA
1091,471,0,NA,4/17/16,NA,NA,FR 4401541450,4/17/16,TRUE,2,FALSE,FR 5633434456,NA,NA,NA,NA
1092,472,0,NA,8/31/14,NA,NA,FR 4401541412,8/31/14,TRUE,2,FALSE,FR 4966684943,NA,NA,NA,NA
1093,473,0,NA,12/22/14,NA,NA,FR 4401541419,12/22/14,TRUE,2,FALSE,FR 4401541324,NA,NA,NA,NA
1094,474,0,NA,9/6/18,NA,NA,FR 4401541529,9/6/18,TRUE,2,FALSE,FR 4401541445,NA,NA,NA,NA
1095,475,0,NA,2/16/17,NA,NA,FR 4401541472,2/16/17,TRUE,2,FALSE,FR 4401541406,NA,NA,NA,NA
1096,476,0,NA,11/20/19,NA,NA,FR 4401541594,11/20/19,TRUE,2,FALSE,NA,NA,NA,NA,NA
1097,477,0,NA,8/28/16,NA,NA,FR 4401541457,8/28/16,TRUE,2,FALSE,FR 4401541352,NA,NA,NA,NA
1098,478,0,NA,1/14/12,NA,NA,FR 4465616752,1/14/12,TRUE,2,FALSE,,NA,NA,NA,NA
1099,479,0,NA,6/30/18,NA,NA,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,NA,NA,23,23
1099,479,0,NA,6/30/18,NA,NA,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,NA,NA,23,23
1099,479,0,NA,6/30/18,NA,NA,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,NA,NA,23,23
1099,479,0,NA,6/30/18,NA,NA,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,NA,NA,23,23
1633,479,2,7/22/22,6/27/21,7/4/21,#NAME?,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,390,7,23,23
1633,479,2,7/22/22,6/27/21,7/4/21,#NAME?,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,390,7,23,23
1633,479,2,7/22/22,6/27/21,7/4/21,#NAME?,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,390,7,23,23
1633,479,2,7/22/22,6/27/21,7/4/21,#NAME?,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,390,7,23,23
1351,479,1,5/4/21,6/8/20,6/15/20,n° 0210427171,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,330,7,23,23
1351,479,1,5/4/21,6/8/20,6/15/20,n° 0210427171,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,330,7,23,23
1351,479,1,5/4/21,6/8/20,6/15/20,n° 0210427171,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,330,7,23,23
1351,479,1,5/4/21,6/8/20,6/15/20,n° 0210427171,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,330,7,23,23
1932,479,3,8/18/23,9/20/22,9/27/22,,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,332,7,23,23
1932,479,3,8/18/23,9/20/22,9/27/22,,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,332,7,23,23
1932,479,3,8/18/23,9/20/22,9/27/22,,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,332,7,23,23
1932,479,3,8/18/23,9/20/22,9/27/22,,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,332,7,23,23
2194,479,4,7/26/24,10/23/23,10/30/23,#NAME?,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,277,7,23,23
2194,479,4,7/26/24,10/23/23,10/30/23,#NAME?,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,277,7,23,23
2194,479,4,7/26/24,10/23/23,10/30/23,#NAME?,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,277,7,23,23
2194,479,4,7/26/24,10/23/23,10/30/23,#NAME?,FR 4954409921,6/30/18,TRUE,2,TRUE,FR 4954409661,277,7,23,23
1100,480,0,NA,9/5/16,NA,NA,FR 4944441128,9/5/16,TRUE,2,FALSE,FR 4944440944,NA,NA,NA,NA
1101,481,0,NA,11/22/19,NA,NA,FR 4401541595,11/22/19,TRUE,2,FALSE,NA,NA,NA,NA,NA
1102,482,0,NA,8/7/16,NA,NA,FR 4968915660,8/7/16,TRUE,2,FALSE,FR 4968915472,NA,NA,NA,NA
1103,483,0,NA,9/12/15,NA,NA,FR 4401541429,9/12/15,TRUE,2,FALSE,FR 4401541338,NA,NA,NA,NA
1104,484,0,NA,3/22/16,NA,NA,FR 5345849942,3/22/16,TRUE,2,FALSE,FR 5345849819,NA,NA,NA,NA
1105,485,0,NA,6/17/14,NA,NA,FR 4939549636,6/17/14,TRUE,2,FALSE,FR 4939549405,NA,NA,NA,NA
1106,486,0,NA,12/7/16,NA,NA,FR 4939387236,12/7/16,TRUE,2,FALSE,FR 4939386957,NA,NA,NA,NA
1107,487,0,NA,10/27/16,NA,NA,FR 4939387226,10/27/16,TRUE,2,FALSE,FR 4939386694,NA,NA,NA,NA
1108,488,0,NA,6/6/16,NA,NA,FR 4939387183,6/6/16,TRUE,2,FALSE,FR 4939386716,NA,NA,NA,NA
1109,489,0,NA,4/10/14,NA,NA,FR 5346756962,4/10/14,TRUE,2,FALSE,FR 5346756635,NA,NA,NA,NA
1110,490,0,NA,3/30/14,NA,NA,FR 5346756957,3/30/14,TRUE,2,FALSE,FR 5346756797,NA,NA,NA,NA
1111,491,0,NA,8/17/16,NA,NA,FR 4968915664,8/17/16,TRUE,2,FALSE,FR 4968915366,NA,NA,NA,NA
1112,492,0,NA,11/9/15,NA,NA,FR 4124295430,11/9/15,TRUE,2,FALSE,FR 4124293265,NA,NA,NA,NA
1113,493,0,NA,10/25/15,NA,NA,FR 4124295428,10/25/15,TRUE,2,FALSE,FR 4124293255,NA,NA,NA,NA
1114,494,0,NA,9/1/15,NA,NA,FR 4124295420,9/1/15,TRUE,2,FALSE,FR 4140316969,NA,NA,NA,NA
1115,495,0,NA,7/7/13,NA,NA,FR 4966685013,7/7/13,TRUE,2,FALSE,NA,NA,NA,NA,NA
1116,496,0,NA,6/29/12,NA,NA,FR 4965313142,6/29/12,TRUE,2,FALSE,FR 4965312781,NA,NA,NA,NA
1117,497,0,NA,10/23/13,NA,NA,FR 5639763075,10/23/13,TRUE,2,FALSE,,NA,NA,NA,NA
1118,498,0,NA,9/4/16,NA,NA,FR 4939432663,9/4/16,TRUE,2,FALSE,,NA,NA,NA,NA
1119,499,0,NA,11/19/16,NA,NA,FR 4401541464,11/19/16,TRUE,2,FALSE,FR 4465616752,NA,NA,NA,NA
1120,500,0,NA,11/10/16,NA,NA,FR 4401541462,11/10/16,TRUE,2,FALSE,FR 4401541342,NA,NA,NA,NA
1121,501,0,NA,11/6/16,NA,NA,FR 4401541460,11/6/16,TRUE,2,FALSE,FR 5371202015,NA,NA,NA,NA
1122,502,0,NA,4/15/16,NA,NA,FR 4401541449,4/15/16,TRUE,2,FALSE,FR 4401541413,NA,NA,NA,NA
1123,503,0,NA,1/20/16,NA,NA,FR 4401541444,1/20/16,TRUE,2,FALSE,FR 4401541395,NA,NA,NA,NA
1124,504,0,NA,12/26/15,NA,NA,FR 4401541443,12/26/15,TRUE,2,FALSE,FR 4965313143,NA,NA,NA,NA
1125,505,0,NA,12/24/15,NA,NA,FR 4401541442,12/24/15,TRUE,2,FALSE,FR 4401541380,NA,NA,NA,NA
1126,506,0,NA,12/7/15,NA,NA,FR 4401541440,12/7/15,TRUE,2,FALSE,FR 4401541319,NA,NA,NA,NA
1127,507,0,NA,11/25/15,NA,NA,FR 4401541438,11/25/15,TRUE,2,FALSE,FR 4401541362,NA,NA,NA,NA
1128,508,0,NA,7/21/15,NA,NA,FR 4401541428,7/21/15,TRUE,2,FALSE,FR 4401541377,NA,NA,NA,NA
1129,509,0,NA,5/27/15,NA,NA,FR 4401541426,5/27/15,TRUE,2,FALSE,FR 4950954165,NA,NA,NA,NA
1130,510,0,NA,5/17/15,NA,NA,FR 4401541425,5/17/15,TRUE,2,FALSE,FR 4966684997,NA,NA,NA,NA
1131,511,0,NA,3/15/15,NA,NA,FR 4401541422,3/15/15,TRUE,2,FALSE,FR 4401541344,NA,NA,NA,NA
1132,512,0,NA,6/1/14,NA,NA,FR 4401541410,6/1/14,TRUE,2,FALSE,NA,NA,NA,NA,NA
1133,513,0,NA,5/9/14,NA,NA,FR 4401541409,5/9/14,TRUE,2,FALSE,FR 4401541373,NA,NA,NA,NA
1134,514,0,NA,5/5/14,NA,NA,FR 4401541408,5/5/14,TRUE,2,FALSE,FR 4401541294,NA,NA,NA,NA
1135,515,0,NA,2/28/14,NA,NA,FR 4401541403,2/28/14,TRUE,2,FALSE,FR 4401541342,NA,NA,NA,NA
1136,516,0,NA,1/18/14,NA,NA,FR 4401541402,1/18/14,TRUE,2,FALSE,FR 4401541335,NA,NA,NA,NA
1137,517,0,NA,5/31/13,NA,NA,FR 4401541387,5/31/13,TRUE,2,FALSE,FR 4950954165,NA,NA,NA,NA
1138,518,0,NA,5/24/13,NA,NA,FR 4401541386,5/24/13,TRUE,2,FALSE,FR 4401541329,NA,NA,NA,NA
1139,519,0,NA,4/17/13,NA,NA,FR 4401541384,4/17/13,TRUE,2,FALSE,FR 4401541355,NA,NA,NA,NA
1140,520,0,NA,12/21/12,NA,NA,FR 4401541380,12/21/12,TRUE,2,FALSE,FR 4401541302,NA,NA,NA,NA
1141,521,0,NA,4/1/12,NA,NA,FR 4401541370,4/1/12,TRUE,2,FALSE,FR 4401541293,NA,NA,NA,NA
1142,522,0,NA,8/22/10,NA,NA,FR 4401541353,8/22/10,TRUE,2,FALSE,NA,NA,NA,NA,NA
1143,523,0,NA,10/8/13,NA,NA,FR 5698151341,10/8/13,TRUE,2,FALSE,,NA,NA,NA,NA
1144,524,0,NA,6/26/16,NA,NA,FR 4944441107,6/26/16,TRUE,2,FALSE,FR 4944440936,NA,NA,NA,NA
1145,525,0,NA,6/14/16,NA,NA,FR 4944441101,6/14/16,TRUE,2,FALSE,FR 4944440620,NA,NA,NA,NA
1146,526,0,NA,7/7/16,NA,NA,FR 4435990692,7/7/16,TRUE,2,FALSE,FR 4435990320,NA,NA,NA,NA
1147,527,0,NA,12/5/15,NA,NA,FR 4435990662,12/5/15,TRUE,2,FALSE,FR 4436197772,NA,NA,NA,NA
1148,528,0,NA,4/14/15,NA,NA,FR 4435990603,4/14/15,TRUE,2,FALSE,FR 4435990452,NA,NA,NA,NA
1149,529,0,NA,11/2/16,NA,NA,FR 4401550531,11/2/16,TRUE,2,FALSE,NA,NA,NA,NA,NA
1150,530,0,NA,1/8/14,NA,NA,FR 3527660505,1/8/14,TRUE,2,FALSE,FR 3527664947,NA,NA,NA,NA
1151,531,0,NA,1/31/15,NA,NA,FR 4401550467,1/31/15,TRUE,2,FALSE,FR 4401550283,NA,NA,NA,NA
1152,532,0,NA,10/24/14,NA,NA,FR 4401550455,10/24/14,TRUE,2,FALSE,NA,NA,NA,NA,NA
1153,533,0,NA,9/5/14,NA,NA,FR 4401550441,9/5/14,TRUE,2,FALSE,NA,NA,NA,NA,NA
1154,534,0,NA,1/4/13,NA,NA,FR 4401550391,1/4/13,TRUE,2,FALSE,NA,NA,NA,NA,NA
1155,535,0,NA,10/15/12,NA,NA,FR 4401550375,10/15/12,TRUE,2,FALSE,NA,NA,NA,NA,NA
1156,536,0,NA,2/12/11,NA,NA,FR 4401550303,2/12/11,TRUE,2,FALSE,,NA,NA,NA,NA
1157,537,0,NA,1/24/14,NA,NA,FR 4964180046,1/24/14,TRUE,2,FALSE,NA,NA,NA,NA,NA
1158,538,0,NA,9/20/18,NA,NA,FR 4401541530,9/20/18,TRUE,2,FALSE,FR 4401541419,NA,NA,NA,NA
1159,539,0,NA,9/5/16,NA,NA,FR 4944441129,9/5/16,TRUE,2,FALSE,FR 4944440795,NA,NA,NA,NA
1160,540,0,NA,4/2/18,NA,NA,FR 4401541512,4/2/18,TRUE,2,FALSE,NA,NA,NA,NA,NA
1161,541,0,NA,5/8/16,NA,NA,FR 4435990684,5/8/16,TRUE,2,FALSE,FR 4435990510,NA,NA,NA,NA
1162,542,0,NA,3/29/18,NA,NA,FR 4401541511,3/29/18,TRUE,2,FALSE,FR 4401541382,NA,NA,NA,NA
1163,543,0,NA,9/1/18,NA,NA,FR 4964030484,9/1/18,TRUE,2,FALSE,FR 4964030263,NA,NA,NA,NA
1164,544,0,NA,4/24/18,NA,NA,FR 4401541516,4/24/18,TRUE,2,FALSE,FR 4401541409,NA,NA,NA,NA
1165,545,0,NA,12/10/19,NA,NA,FR 4401541596,12/10/19,TRUE,2,FALSE,NA,NA,NA,NA,NA
1166,546,0,NA,8/18/16,NA,NA,FR 4944441121,8/18/16,TRUE,2,FALSE,FR 4944440926,NA,NA,NA,NA
1167,547,0,NA,9/18/15,NA,NA,FR 4401541431,9/18/15,TRUE,2,FALSE,FR 4401541351,NA,NA,NA,NA
1168,548,0,NA,4/9/18,NA,NA,FR 4401541513,4/9/18,TRUE,2,FALSE,FR 4124295420,NA,NA,NA,NA
