"","AniLifeNumber","lac_number_calculated","AniBirthday","AniActive","milk_production_start_date","milk_production_end_date","last_milk_date","total_milk_prod","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","still_milking","LacCalvingDate","age_at_first_calving","lactation_duration"
"906","FR4404658982",1,2014-03-30,FALSE,2016-12-09,2017-09-18,2017-09-18,7331.6,4.57278169014084,3.43982394366197,2017-09-18,68,FALSE,2016-12-09,32,283
"907","FR4404658982",2,2014-03-30,FALSE,2017-11-25,2018-11-30,2018-11-30,11122.7,4.85473684210526,3.46057894736842,2018-11-30,17,FALSE,2017-11-25,32,370
"908","FR4404658982",4,2014-03-30,FALSE,2019-05-14,2020-02-17,2020-02-17,10069.9,4.84514084507042,3.44232394366197,2020-02-17,57,FALSE,2019-05-13,32,279
"909","FR4404658982",5,2014-03-30,FALSE,2020-04-14,2021-01-11,2021-01-11,8597.4,5.09938181818182,3.54541818181818,2021-01-11,106,FALSE,2020-04-16,32,272
"910","FR4404658982",6,2014-03-30,FALSE,2021-04-27,2022-01-07,2022-01-07,9534.5,5.11054054054054,3.45791505791506,2022-01-07,98,FALSE,2021-04-26,32,255
"911","FR4404658982",7,2014-03-30,FALSE,2022-04-15,2023-01-06,2023-01-06,8653,5.23433333333333,3.49814814814815,2023-01-06,NA,FALSE,2022-04-15,32,266
"912","FR4404659023",1,2014-09-29,FALSE,2016-11-27,2018-03-12,2018-03-12,14285.7,4.62834033613445,3.45741596638655,2018-03-12,63,FALSE,2016-11-26,25,470
"913","FR4404659023",2,2014-09-29,FALSE,2018-05-14,2019-06-14,2019-06-14,14444.4,4.83320987654321,3.39641975308642,2019-06-14,49,FALSE,2018-05-14,25,396
"914","FR4404659023",3,2014-09-29,FALSE,2019-08-02,2020-08-09,2020-08-09,13821.5,4.98139473684211,3.52660526315789,2020-08-09,55,FALSE,2019-08-02,25,373
"915","FR4404659023",4,2014-09-29,FALSE,2020-10-03,2022-01-07,2022-01-07,16759.9,5.08985042735043,3.54938034188034,2022-01-07,81,FALSE,2020-10-02,25,461
"916","FR4404659023",5,2014-09-29,FALSE,2022-03-29,2023-09-04,2023-09-04,18846.2,5.60677966101695,3.57193973634652,2023-09-04,NA,FALSE,2022-03-29,25,524
"917","FR4404659034",1,2014-11-12,FALSE,2016-11-22,2018-02-13,2018-02-13,12687.3,4.0408830022075,3.52192052980132,2018-02-13,67,FALSE,2016-11-21,24,448
"918","FR4404659034",2,2014-11-12,FALSE,2018-04-21,2019-06-14,2019-06-14,16597.6,4.02602803738318,3.42927570093458,2019-06-14,58,FALSE,2018-04-21,24,419
"919","FR4404659034",3,2014-11-12,FALSE,2019-08-11,2020-03-23,2020-03-23,9422.40000000001,3.97414847161572,3.49222707423581,2020-03-23,111,FALSE,2019-08-11,24,225
"920","FR4404659034",4,2014-11-12,FALSE,2020-07-12,2021-06-16,2021-06-16,14513,3.87779710144928,3.47594202898551,2021-06-16,48,FALSE,2020-07-12,24,339
"921","FR4404659034",5,2014-11-12,FALSE,2021-08-03,2021-08-24,2021-08-24,257.1,2.93619047619048,3.70714285714286,2021-08-24,NA,FALSE,2021-08-01,24,21
"922","FR4454691592",2,2012-09-14,FALSE,2017-05-03,2018-06-15,2018-06-15,15615.4,4.48983173076923,3.21959134615385,2018-06-15,26,FALSE,2017-05-03,25,408
"923","FR4454691592",4,2012-09-14,FALSE,2018-08-13,2019-06-28,2019-06-28,11647.6,4.38538226299694,3.3148623853211,2019-06-28,57,FALSE,2018-08-13,25,319
"924","FR4454691592",5,2012-09-14,FALSE,2019-08-24,2020-08-31,2020-08-31,13859.6,4.51928947368421,3.31565789473684,2020-08-31,67,FALSE,2019-08-24,25,373
"925","FR4454691592",7,2012-09-14,FALSE,2020-11-22,2021-09-22,2021-09-22,10894.4,4.21545454545455,3.25266233766234,2021-09-22,NA,FALSE,2020-11-21,25,304
"926","FR4454691593",1,2012-09-15,FALSE,2016-12-04,2017-10-19,2017-10-19,11743.6,4.16906542056075,3.48573208722741,2017-10-19,46,FALSE,2016-12-03,25,319
"927","FR4454691593",2,2012-09-15,FALSE,2017-12-04,2018-09-05,2018-09-05,11726.1,4.04243816254417,3.43074204946996,2018-09-05,66,FALSE,2017-12-03,25,275
"928","FR4454691593",3,2012-09-15,FALSE,2018-11-10,2019-04-19,2019-04-19,7338,3.63411042944785,3.53656441717791,2019-04-19,NA,FALSE,2018-11-10,25,160
"929","FR4912264927",2,2012-08-22,FALSE,2017-08-12,2018-01-12,2018-01-12,4591.2,4.28275641025641,3.31596153846154,2018-01-12,81,FALSE,2017-08-12,24,153
"930","FR4935590346",2,2012-09-06,FALSE,2017-08-27,2018-06-01,2018-06-01,10683.7,4.54863157894737,3.57571929824561,2018-06-01,73,FALSE,2017-08-26,27,278
"931","FR4935590346",3,2012-09-06,FALSE,2018-08-13,2019-02-28,2019-02-28,5665.7,4.32931707317073,3.62321951219512,2019-02-28,NA,FALSE,2018-08-13,27,199
"932","FR4944526073",1,2015-08-14,FALSE,2017-08-28,2018-06-28,2018-06-28,8377.9,4.65060897435897,3.45096153846154,2018-06-28,13,FALSE,2017-08-27,24,304
"933","FR4944526073",3,2015-08-14,FALSE,2018-08-18,2019-05-24,2019-05-24,9062.2,4.58494736842105,3.37431578947368,2019-05-24,60,FALSE,2018-08-18,24,279
"934","FR4944526073",4,2015-08-14,FALSE,2019-07-23,2020-05-11,2020-05-11,11445.5,4.69385906040268,3.39238255033557,2020-05-11,52,FALSE,2019-07-23,24,293
"935","FR4944526073",5,2015-08-14,FALSE,2020-07-02,2021-06-17,2021-06-17,12481.5,4.87884507042254,3.55318309859155,2021-06-17,61,FALSE,2020-07-01,24,350
"936","FR4944526073",6,2015-08-14,FALSE,2021-08-17,2022-09-06,2022-09-06,15307.8,4.92514211886305,3.34428940568475,2022-09-06,NA,FALSE,2021-08-16,24,385
"937","FR4944526074",1,2015-08-19,FALSE,2017-08-28,2018-06-15,2018-06-15,7853.8,3.96164429530201,3.3094966442953,2018-06-15,26,FALSE,2017-08-27,24,291
"938","FR4944526074",3,2015-08-19,FALSE,2018-08-06,2019-06-14,2019-06-14,8895.20000000001,4.0644375,3.43759375,2019-06-14,51,FALSE,2018-08-06,24,312
"939","FR4944526074",4,2015-08-19,FALSE,2019-08-04,2020-06-19,2020-06-19,10558,3.93211656441718,3.39650306748466,2020-06-19,57,FALSE,2019-08-04,24,320
"940","FR4944526074",5,2015-08-19,FALSE,2020-08-15,2021-09-01,2021-09-01,12456.1,3.98779220779221,3.42218181818182,2021-09-01,61,FALSE,2020-08-15,24,382
"941","FR4945368325",2,2012-05-25,FALSE,2017-08-13,2018-04-12,2018-04-12,6684.4,6.46923387096774,3.31665322580645,2018-04-12,21,FALSE,2017-08-12,23,242
"942","FR4945368325",4,2012-05-25,FALSE,2018-08-07,2019-02-28,2019-02-28,5426.8,5.65630331753554,3.26696682464455,2019-02-28,NA,FALSE,2018-08-07,23,205
"943","FR4947438444",2,2011-05-30,FALSE,2017-05-23,2018-04-12,2018-04-12,8488.4,4.39111782477341,3.05054380664653,2018-04-12,21,FALSE,2017-05-23,43,324
"944","FR4950954269",2,2011-11-03,FALSE,2017-06-26,2018-09-05,2018-09-05,12727.6,3.88692825112108,3.45313901345291,2018-09-05,66,FALSE,2017-06-26,28,436
"945","FR4950954269",3,2011-11-03,FALSE,2018-11-10,2019-03-24,2019-03-24,6428.8,3.28576642335766,3.48131386861314,2019-03-24,NA,FALSE,2018-11-10,28,134
"946","FR4954409802",1,2016-01-03,FALSE,2020-06-30,2020-06-30,2020-06-30,46.4,4.29,3.54,2020-06-30,27,FALSE,2020-06-21,NA,0
"947","FR4954409802",3,2016-01-03,FALSE,2021-11-28,2023-04-14,2023-04-14,18515.1,6.03577603143418,3.66557956777996,2023-04-14,NA,FALSE,2021-11-28,NA,502
"948","FR4954409839",1,2017-04-03,FALSE,2020-06-30,2020-06-30,2020-06-30,0,NA,NA,2020-06-30,27,FALSE,2020-07-07,NA,0
"949","FR4954409839",3,2017-04-03,FALSE,2021-08-26,2022-04-21,2022-04-21,9702.1,4.40628099173554,3.4095041322314,2022-04-21,NA,FALSE,2021-08-26,NA,238
"950","FR4954409903",3,2017-12-18,FALSE,2021-07-12,2021-10-19,2021-10-19,2992.1,3.79010416666667,3.32510416666667,2021-10-19,NA,FALSE,2021-07-12,29,99
"951","FR4954409906",1,2018-03-09,TRUE,2020-07-27,2021-05-17,2021-05-17,10129.2,4.48518394648829,3.41548494983278,2021-05-17,55,FALSE,2020-07-18,28,294
"952","FR4954409906",2,2018-03-09,TRUE,2021-07-11,2022-05-27,2022-05-27,13040.4,4.44518518518518,3.37154320987654,2022-05-27,11,FALSE,2021-07-10,28,320
"953","FR4954409906",4,2018-03-09,TRUE,2022-08-01,2023-05-05,2023-05-05,12544,4.74964412811388,3.42437722419929,2023-05-05,61,FALSE,2022-07-31,28,277
"954","FR4954409906",5,2018-03-09,TRUE,2023-07-05,2024-06-14,2024-06-14,13551.6,5.17197142857143,3.55994285714286,2024-06-14,66,FALSE,2023-07-05,28,345
"955","FR4954409906",6,2018-03-09,TRUE,2024-08-19,2024-09-18,2024-09-18,1284.5,4.2090625,3.61375,2024-09-18,NA,TRUE,2024-08-18,28,30
"956","FR4954409920",3,2018-06-19,TRUE,2022-01-17,2023-03-31,2023-03-31,16934.6,4.46826576576577,3.15862612612613,2023-03-31,152,FALSE,2022-01-17,23,438
"957","FR4954409920",4,2018-06-19,TRUE,2023-08-30,2024-08-02,2024-08-02,16571.7,4.09608187134503,3.16277777777778,2024-08-02,NA,FALSE,2023-08-30,23,338
"958","FR4954409921",6,2018-06-30,TRUE,2021-06-28,2022-07-22,2022-07-22,15383.1,3.93131979695431,3.32065989847716,2022-07-22,46,FALSE,2021-06-27,23,389
"959","FR4954409921",8,2018-06-30,TRUE,2022-09-20,2023-08-18,2023-08-18,15564.5,4.10375,3.33693452380952,2023-08-18,67,FALSE,2022-09-20,23,332
"960","FR4954409921",9,2018-06-30,TRUE,2023-10-24,2024-07-26,2024-07-26,13913.8,4.16539285714286,3.49792857142857,2024-07-26,NA,FALSE,2023-10-23,23,276
"961","FR4954667338",2,2012-09-20,FALSE,2017-04-09,2017-11-10,2017-11-10,7802.8,3.38069124423963,3.10327188940092,2017-11-10,13,FALSE,2017-04-09,24,215
"962","FR4956691421",2,2011-10-26,FALSE,2017-08-11,2017-11-10,2017-11-10,1929.6,5.68193548387097,3.89064516129032,2017-11-10,NA,FALSE,2017-08-10,30,91
"963","FR4958880362",2,2012-09-22,FALSE,2017-09-17,2018-12-26,2018-12-26,14244.1,4.97196652719665,3.5063179916318,2018-12-26,63,FALSE,2017-09-16,31,465
"964","FR4958880362",3,2012-09-22,FALSE,2019-02-27,2020-08-05,2020-08-05,16982.6,5.25223264540338,3.52793621013133,2020-08-05,NA,FALSE,2019-02-27,31,525
"965","FR4958880363",2,2012-09-27,FALSE,2017-06-19,2018-05-14,2018-05-14,10214.2,4.56753709198813,3.38623145400593,2018-05-14,62,FALSE,2017-06-19,27,329
"966","FR4958880363",3,2012-09-27,FALSE,2018-07-15,2019-07-15,2019-07-15,9728.00000000001,4.88037634408602,3.4908064516129,2019-07-15,NA,FALSE,2018-07-15,27,365
"967","FR4958880507",1,2015-07-27,FALSE,2017-09-25,2018-08-03,2018-08-03,8212.1,4.09295950155763,3.14968847352025,2018-08-03,41,FALSE,2017-09-24,25,312
"968","FR4958880507",2,2015-07-27,FALSE,2018-09-13,2019-07-15,2019-07-15,9024.9,4.42621794871795,3.18769230769231,2019-07-15,50,FALSE,2018-09-13,25,305
"969","FR4958880507",3,2015-07-27,FALSE,2019-09-03,2020-12-03,2020-12-03,16219.3,4.7014623655914,3.03012903225806,2020-12-03,94,FALSE,2019-09-02,25,457
"970","FR4958880507",4,2015-07-27,FALSE,2021-03-07,2021-10-19,2021-10-19,5265.9,4.25613043478261,3.27526086956522,2021-10-19,NA,FALSE,2021-03-06,25,226
"971","FR4958880509",1,2015-08-23,FALSE,2017-11-06,2019-02-28,2019-02-28,10822.5,3.94556910569106,3.29760162601626,2019-02-28,NA,FALSE,2017-11-05,26,479
"972","FR4963097404",2,2010-03-26,FALSE,2017-10-04,2018-08-03,2018-08-03,11081.9,5.6391961414791,3.67192926045016,2018-08-03,51,FALSE,2017-10-04,30,303
"973","FR4963097404",3,2010-03-26,FALSE,2018-09-23,2019-07-15,2019-07-15,7739.4,5.78495016611296,3.8478073089701,2019-07-15,116,FALSE,2018-09-22,30,295
"974","FR4963097404",4,2010-03-26,FALSE,2019-11-08,2021-02-03,2021-02-03,16686.3,5.81520607375271,3.74598698481562,2021-02-03,128,FALSE,2019-11-07,30,453
"975","FR4963097404",5,2010-03-26,FALSE,2021-06-11,2022-08-26,2022-08-26,17210.6,5.62502242152466,3.67643497757848,2022-08-26,NA,FALSE,2021-06-09,30,441
"976","FR4968695856",2,2013-12-20,FALSE,2017-03-09,2018-03-30,2018-03-30,12447.7,4.84948849104859,3.20979539641944,2018-03-30,NA,FALSE,2017-03-09,27,386
