InsId,InsNumber,InsDate,InsItyId,InsSirId,InsChargeNumber,InsSequenceNumber,InsLacId,InsConId,InsRemarks,InsEdiStatus,InsRowTimeStamp,InsDprId,LacAniId,LacCalvingDate,LacNumber,LacDryOffDate,LacColostrumDate,LacRemarks,AniLifeNumber,AniBirthday,AniKeep,AniGenId,AniActive,AniMotherLifeNumber,lactation_length_days,colostrum_length_days,age_at_first_calving,calving_to_insem,next_lactation_dry_days,number_lactations,PreLacId,PreDate,PreRemark
4230,1,8/29/23,1,432,NA,1,2105,0,NA,NA,9/22/23 16:52,1,600,7/1/23,2,7/26/24,7/12/23,#NAME?,FR 4404288441,2/17/20,TRUE,2,TRUE,FR 4404288215,391,11,27,59,NA,2,NA,NA,NA
4290,1,10/23/23,1,438,NA,1,2135,0,NA,NA,10/25/23 06:01,1,601,8/20/23,2,7/19/24,8/27/23,#NAME?,FR 4404288442,2/17/20,TRUE,2,TRUE,FR 4404288273,334,7,26,64,120,2,NA,NA,NA
4342,2,11/17/23,1,450,NA,1,2135,0,NA,NA,11/19/23 08:36,1,601,8/20/23,2,7/19/24,8/27/23,#NAME?,FR 4404288442,2/17/20,TRUE,2,TRUE,FR 4404288273,334,7,26,64,NA,2,NA,NA,NA
4385,3,12/9/23,1,438,NA,1,2135,0,NA,NA,12/11/23 06:01,1,601,8/20/23,2,7/19/24,8/27/23,#NAME?,FR 4404288442,2/17/20,TRUE,2,TRUE,FR 4404288273,334,7,26,64,NA,2,2135,1/16/24 00:00,
4255,2,10/3/23,1,433,NA,1,2112,0,NA,NA,10/5/23 06:01,1,602,7/8/23,2,9/13/24,7/15/23,#NAME?,FR 4404288443,2/17/20,TRUE,2,TRUE,FR 4404288174,433,7,27,67,50,2,NA,NA,NA
4346,4,11/21/23,1,454,NA,1,2112,0,NA,NA,11/23/23 06:01,1,602,7/8/23,2,9/13/24,7/15/23,#NAME?,FR 4404288443,2/17/20,TRUE,2,TRUE,FR 4404288174,433,7,27,67,NA,2,NA,NA,NA
4294,3,10/24/23,1,433,NA,1,2112,0,NA,NA,10/26/23 06:01,1,602,7/8/23,2,9/13/24,7/15/23,#NAME?,FR 4404288443,2/17/20,TRUE,2,TRUE,FR 4404288174,433,7,27,67,NA,2,NA,NA,NA
4423,6,1/13/24,1,424,NA,1,2112,0,NA,NA,1/17/24 06:01,1,602,7/8/23,2,9/13/24,7/15/23,#NAME?,FR 4404288443,2/17/20,TRUE,2,TRUE,FR 4404288174,433,7,27,67,NA,2,NA,NA,NA
4397,5,12/18/23,1,456,NA,1,2112,0,NA,NA,12/20/23 06:01,1,602,7/8/23,2,9/13/24,7/15/23,#NAME?,FR 4404288443,2/17/20,TRUE,2,TRUE,FR 4404288174,433,7,27,67,NA,2,NA,NA,NA
4452,7,2/6/24,1,424,NA,1,2112,0,NA,NA,2/8/24 06:01,1,602,7/8/23,2,9/13/24,7/15/23,#NAME?,FR 4404288443,2/17/20,TRUE,2,TRUE,FR 4404288174,433,7,27,67,NA,2,2112,3/12/24 00:00,
4217,1,9/13/23,1,433,NA,1,2112,0,NA,NA,9/16/23 06:01,1,602,7/8/23,2,9/13/24,7/15/23,#NAME?,FR 4404288443,2/17/20,TRUE,2,TRUE,FR 4404288174,433,7,27,67,NA,2,NA,NA,NA
4354,2,11/28/23,1,118,NA,1,2103,0,NA,NA,11/30/23 06:01,1,628,6/28/23,2,9/13/24,7/5/23,#NAME?,FR 4404288448,4/16/20,TRUE,2,TRUE,FR 4404658982,443,7,26,59,54,2,NA,NA,NA
4393,3,12/15/23,1,118,NA,1,2103,0,NA,NA,12/17/23 08:46,1,628,6/28/23,2,9/13/24,7/5/23,#NAME?,FR 4404288448,4/16/20,TRUE,2,TRUE,FR 4404658982,443,7,26,59,NA,2,NA,NA,NA
4456,4,2/7/24,1,452,NA,1,2103,0,NA,NA,2/9/24 14:57,1,628,6/28/23,2,9/13/24,7/5/23,#NAME?,FR 4404288448,4/16/20,TRUE,2,TRUE,FR 4404658982,443,7,26,59,NA,2,2103,3/12/24 00:00,
4199,1,8/26/23,1,118,NA,0,2103,0,,NA,9/22/23 16:52,1,628,6/28/23,2,9/13/24,7/5/23,#NAME?,FR 4404288448,4/16/20,TRUE,2,TRUE,FR 4404658982,443,7,26,59,NA,2,2103,11/20/23 00:00,
4274,4,10/14/23,1,392,NA,1,2094,0,NA,NA,10/16/23 06:01,1,641,5/25/23,2,6/14/24,6/1/23,#NAME?,FR 4404288450,5/4/20,TRUE,2,TRUE,FR 4404288262,386,7,25,63,55,2,NA,NA,NA
4308,5,11/6/23,1,431,NA,1,2094,0,NA,NA,11/8/23 06:01,1,641,5/25/23,2,6/14/24,6/1/23,#NAME?,FR 4404288450,5/4/20,TRUE,2,TRUE,FR 4404288262,386,7,25,63,NA,2,2094,12/13/23 00:00,
4143,1,7/27/23,1,431,NA,1,2094,0,NA,NA,7/29/23 06:01,1,641,5/25/23,2,6/14/24,6/1/23,#NAME?,FR 4404288450,5/4/20,TRUE,2,TRUE,FR 4404288262,386,7,25,63,NA,2,NA,NA,NA
4171,2,8/14/23,1,431,NA,1,2094,0,NA,NA,8/16/23 06:01,1,641,5/25/23,2,6/14/24,6/1/23,#NAME?,FR 4404288450,5/4/20,TRUE,2,TRUE,FR 4404288262,386,7,25,63,NA,2,NA,NA,NA
4209,3,9/4/23,1,431,NA,1,2094,0,NA,NA,9/6/23 06:12,1,641,5/25/23,2,6/14/24,6/1/23,#NAME?,FR 4404288450,5/4/20,TRUE,2,TRUE,FR 4404288262,386,7,25,63,NA,2,NA,NA,NA
4487,1,3/9/24,1,450,NA,1,2227,0,NA,NA,3/11/24 06:01,1,645,12/31/23,2,NA,1/7/24,NA,FR 4404288451,5/9/20,TRUE,2,TRUE,FR 4404288344,NA,7,25,69,44,2,NA,NA,NA
4557,2,4/27/24,1,438,NA,1,2227,0,NA,NA,5/1/24 06:01,1,645,12/31/23,2,NA,1/7/24,NA,FR 4404288451,5/9/20,TRUE,2,TRUE,FR 4404288344,NA,7,25,69,NA,2,2227,6/3/24 00:00,
4338,1,11/16/23,1,450,NA,1,2166,0,NA,NA,11/18/23 06:01,1,663,9/11/23,2,3/22/24,9/18/23,#NAME?,FR 4404288456,6/24/20,TRUE,2,TRUE,FR 4404288340,193,7,27,66,NA,2,2166,12/26/23 00:00,
4215,2,9/9/23,1,438,NA,1,2111,0,NA,NA,9/11/23 06:01,1,668,7/5/23,2,7/19/24,7/12/23,#NAME?,FR 4404288458,7/1/20,TRUE,2,TRUE,FR 4944526073,380,7,25,45,61,2,NA,NA,NA
4187,1,8/19/23,1,438,NA,1,2111,0,NA,NA,8/21/23 06:01,1,668,7/5/23,2,7/19/24,7/12/23,#NAME?,FR 4404288458,7/1/20,TRUE,2,TRUE,FR 4944526073,380,7,25,45,NA,2,NA,NA,NA
4330,5,11/13/23,1,383,NA,1,2111,0,NA,NA,11/15/23 06:01,1,668,7/5/23,2,7/19/24,7/12/23,#NAME?,FR 4404288458,7/1/20,TRUE,2,TRUE,FR 4944526073,380,7,25,45,NA,2,NA,NA,NA
4364,6,12/4/23,1,424,NA,1,2111,0,NA,NA,12/6/23 06:01,1,668,7/5/23,2,7/19/24,7/12/23,#NAME?,FR 4404288458,7/1/20,TRUE,2,TRUE,FR 4944526073,380,7,25,45,NA,2,2111,1/16/24 00:00,
4285,4,10/21/23,1,452,NA,1,2111,0,NA,NA,10/23/23 06:01,1,668,7/5/23,2,7/19/24,7/12/23,#NAME?,FR 4404288458,7/1/20,TRUE,2,TRUE,FR 4944526073,380,7,25,45,NA,2,NA,NA,NA
4249,3,9/29/23,1,431,NA,1,2111,0,NA,NA,10/1/23 08:37,1,668,7/5/23,2,7/19/24,7/12/23,#NAME?,FR 4404288458,7/1/20,TRUE,2,TRUE,FR 4944526073,380,7,25,45,NA,2,NA,NA,NA
3603,1,3/28/22,1,392,NA,1,1799,0,NA,NA,3/30/22 06:01,1,675,1/17/22,2,3/31/23,1/21/22,,FR 4954409920,6/19/18,TRUE,2,TRUE,FR 4954409675,438,4,23,70,69,3,NA,NA,NA
3634,2,4/23/22,1,394,NA,1,1799,0,NA,NA,4/25/22 06:01,1,675,1/17/22,2,3/31/23,1/21/22,,FR 4954409920,6/19/18,TRUE,2,TRUE,FR 4954409675,438,4,23,70,NA,3,NA,NA,NA
3659,3,5/17/22,1,104,NA,1,1799,0,NA,NA,5/19/22 06:06,1,675,1/17/22,2,3/31/23,1/21/22,,FR 4954409920,6/19/18,TRUE,2,TRUE,FR 4954409675,438,4,23,70,NA,3,NA,NA,NA
3675,4,6/11/22,1,351,NA,1,1799,0,NA,NA,6/13/22 06:01,1,675,1/17/22,2,3/31/23,1/21/22,,FR 4954409920,6/19/18,TRUE,2,TRUE,FR 4954409675,438,4,23,70,NA,3,NA,NA,NA
3710,5,7/2/22,1,386,NA,1,1799,0,NA,NA,7/4/22 06:01,1,675,1/17/22,2,3/31/23,1/21/22,,FR 4954409920,6/19/18,TRUE,2,TRUE,FR 4954409675,438,4,23,70,NA,3,NA,NA,NA
3735,6,7/27/22,1,372,NA,1,1799,0,NA,NA,7/29/22 06:01,1,675,1/17/22,2,3/31/23,1/21/22,,FR 4954409920,6/19/18,TRUE,2,TRUE,FR 4954409675,438,4,23,70,NA,3,NA,NA,NA
3754,7,8/17/22,1,324,NA,1,1799,0,NA,NA,8/19/22 06:01,1,675,1/17/22,2,3/31/23,1/21/22,,FR 4954409920,6/19/18,TRUE,2,TRUE,FR 4954409675,438,4,23,70,NA,3,1799,9/16/22 00:00,
3754,7,8/17/22,1,324,NA,1,1799,0,NA,NA,8/19/22 06:01,1,675,1/17/22,2,3/31/23,1/21/22,,FR 4954409920,6/19/18,TRUE,2,TRUE,FR 4954409675,438,4,23,70,NA,3,1799,10/20/22 00:00,
3862,9,11/21/22,1,414,NA,1,1799,0,NA,NA,11/23/22 06:01,1,675,1/17/22,2,3/31/23,1/21/22,,FR 4954409920,6/19/18,TRUE,2,TRUE,FR 4954409675,438,4,23,70,NA,3,1799,1/10/23 00:00,
3839,8,10/31/22,1,351,NA,1,1799,0,NA,NA,11/2/22 06:01,1,675,1/17/22,2,3/31/23,1/21/22,,FR 4954409920,6/19/18,TRUE,2,TRUE,FR 4954409675,438,4,23,70,NA,3,NA,NA,NA
3256,1,9/3/21,1,353,NA,1,1645,0,NA,NA,9/7/21 06:01,1,676,7/10/21,2,5/27/22,7/17/21,#NAME?,FR 4954409906,3/9/18,TRUE,2,TRUE,FR 4954409577,321,7,28,55,54,4,1645,10/7/21 00:00,
3332,2,10/19/21,1,353,NA,1,1645,0,NA,NA,10/21/21 06:01,1,676,7/10/21,2,5/27/22,7/17/21,#NAME?,FR 4954409906,3/9/18,TRUE,2,TRUE,FR 4954409577,321,7,28,55,NA,4,1645,12/14/21 00:00,
2773,1,10/26/20,1,97,NA,1,1361,0,NA,NA,10/26/20 00:00,1,679,7/7/20,2,6/28/21,NA,"Ordonnance n° 000852, du 14/06/2021",FR 4954409839,4/3/17,TRUE,2,FALSE,FR 4954409553,356,NA,NA,111,NA,3,NA,NA,NA
2813,2,11/16/20,1,32,NA,1,1361,0,NA,NA,11/16/20 00:00,1,679,7/7/20,2,6/28/21,NA,"Ordonnance n° 000852, du 14/06/2021",FR 4954409839,4/3/17,TRUE,2,FALSE,FR 4954409553,356,NA,NA,111,NA,3,1361,1/5/21 00:00,
4506,1,3/26/24,1,454,NA,1,2240,0,NA,NA,3/28/24 06:01,1,681,1/12/24,2,8/10/24,1/19/24,#NAME?,FR 4404288460,7/29/20,TRUE,2,FALSE,FR 4404288286,211,7,27,74,56,2,NA,NA,NA
4531,2,4/17/24,1,454,NA,1,2240,0,NA,NA,4/19/24 06:01,1,681,1/12/24,2,8/10/24,1/19/24,#NAME?,FR 4404288460,7/29/20,TRUE,2,FALSE,FR 4404288286,211,7,27,74,NA,2,2240,6/3/24 00:00,KYSTE Ovaire D / CYCLYBOL
4633,3,6/17/24,1,454,NA,1,2240,0,NA,NA,6/20/24 06:12,1,681,1/12/24,2,8/10/24,1/19/24,#NAME?,FR 4404288460,7/29/20,TRUE,2,FALSE,FR 4404288286,211,7,27,74,NA,2,2240,8/7/24 00:00,
4329,2,11/13/23,1,450,NA,1,2113,0,NA,NA,11/15/23 06:01,1,696,7/14/23,2,5/24/24,7/21/23,,FR 4404288461,8/15/20,TRUE,2,TRUE,FR 4944526074,315,7,24,98,28,2,2113,12/26/23 00:00,
4281,1,10/20/23,1,450,NA,1,2113,0,NA,NA,10/22/23 08:36,1,696,7/14/23,2,5/24/24,7/21/23,,FR 4404288461,8/15/20,TRUE,2,TRUE,FR 4944526074,315,7,24,98,NA,2,NA,NA,NA
4323,1,11/13/23,1,431,NA,1,2143,0,NA,NA,11/15/23 06:01,1,708,8/27/23,2,7/19/24,9/4/23,#NAME?,FR 4404288466,9/8/20,TRUE,2,TRUE,FR 4404288351,327,8,25,78,59,2,NA,NA,NA
4363,2,12/2/23,1,431,NA,1,2143,0,NA,NA,12/4/23 06:01,1,708,8/27/23,2,7/19/24,9/4/23,#NAME?,FR 4404288466,9/8/20,TRUE,2,TRUE,FR 4404288351,327,8,25,78,NA,2,2143,1/16/24 00:00,
4447,1,2/5/24,1,450,NA,1,2210,0,NA,NA,2/7/24 06:01,1,710,12/5/23,2,9/13/24,12/10/23,#NAME?,FR 4404288468,9/18/20,TRUE,2,TRUE,FR 4404288139,283,5,25,62,59,2,2210,3/12/24 00:00,
4530,1,4/17/24,1,460,NA,1,2262,0,NA,NA,4/19/24 06:01,1,712,2/20/24,2,NA,2/27/24,NA,FR 4404288470,9/23/20,TRUE,2,TRUE,FR 4404288283,NA,7,25,57,67,2,NA,NA,NA
4586,2,5/11/24,1,118,NA,1,2262,0,NA,NA,5/22/24 12:57,1,712,2/20/24,2,NA,2/27/24,NA,FR 4404288470,9/23/20,TRUE,2,TRUE,FR 4404288283,NA,7,25,57,NA,2,NA,NA,NA
4621,3,6/10/24,1,460,NA,1,2262,0,NA,NA,6/12/24 09:36,1,712,2/20/24,2,NA,2/27/24,NA,FR 4404288470,9/23/20,TRUE,2,TRUE,FR 4404288283,NA,7,25,57,NA,2,NA,NA,NA
4650,4,7/2/24,1,460,NA,1,2262,0,NA,NA,7/4/24 06:01,1,712,2/20/24,2,NA,2/27/24,NA,FR 4404288470,9/23/20,TRUE,2,TRUE,FR 4404288283,NA,7,25,57,NA,2,NA,NA,NA
4717,6,8/20/24,1,452,NA,1,2262,0,NA,NA,8/22/24 06:01,1,712,2/20/24,2,NA,2/27/24,NA,FR 4404288470,9/23/20,TRUE,2,TRUE,FR 4404288283,NA,7,25,57,NA,2,NA,NA,NA
4679,5,7/27/24,1,460,NA,1,2262,0,NA,NA,7/29/24 06:01,1,712,2/20/24,2,NA,2/27/24,NA,FR 4404288470,9/23/20,TRUE,2,TRUE,FR 4404288283,NA,7,25,57,NA,2,NA,NA,NA
4743,4,8/29/24,1,118,NA,1,2267,0,NA,NA,8/31/24 06:01,1,716,3/2/24,2,NA,3/9/24,NA,FR 4404288474,9/30/20,TRUE,2,TRUE,FR 4401572218,NA,7,30,58,NA,2,NA,NA,NA
4773,5,9/17/24,1,480,NA,1,2267,0,NA,NA,9/19/24 06:01,1,716,3/2/24,2,NA,3/9/24,NA,FR 4404288474,9/30/20,TRUE,2,TRUE,FR 4401572218,NA,7,30,58,NA,2,NA,NA,NA
4701,3,8/9/24,1,118,NA,1,2267,0,NA,NA,8/11/24 09:06,1,716,3/2/24,2,NA,3/9/24,NA,FR 4404288474,9/30/20,TRUE,2,TRUE,FR 4401572218,NA,7,30,58,NA,2,NA,NA,NA
4589,2,5/21/24,1,441,NA,1,2267,0,NA,NA,5/22/24 12:57,1,716,3/2/24,2,NA,3/9/24,NA,FR 4404288474,9/30/20,TRUE,2,TRUE,FR 4401572218,NA,7,30,58,NA,2,2267,7/2/24 00:00,Risque de couler
4589,2,5/21/24,1,441,NA,1,2267,0,NA,NA,5/22/24 12:57,1,716,3/2/24,2,NA,3/9/24,NA,FR 4404288474,9/30/20,TRUE,2,TRUE,FR 4401572218,NA,7,30,58,NA,2,2267,8/7/24 00:00,
4555,1,4/29/24,1,118,NA,1,2267,0,NA,NA,5/1/24 06:01,1,716,3/2/24,2,NA,3/9/24,NA,FR 4404288474,9/30/20,TRUE,2,TRUE,FR 4401572218,NA,7,30,58,NA,2,NA,NA,NA
4448,1,2/5/24,1,118,NA,1,2204,0,NA,NA,2/7/24 06:01,1,717,11/11/23,2,NA,11/18/23,NA,FR 4404288475,10/8/20,TRUE,2,TRUE,FR 4404288324,NA,7,25,86,50,2,NA,NA,NA
4476,2,2/28/24,1,365,NA,1,2204,0,NA,NA,3/1/24 06:01,1,717,11/11/23,2,NA,11/18/23,NA,FR 4404288475,10/8/20,TRUE,2,TRUE,FR 4404288324,NA,7,25,86,NA,2,2204,5/13/24 00:00,
4476,2,2/28/24,1,365,NA,1,2204,0,NA,NA,3/1/24 06:01,1,717,11/11/23,2,NA,11/18/23,NA,FR 4404288475,10/8/20,TRUE,2,TRUE,FR 4404288324,NA,7,25,86,NA,2,2204,6/3/24 00:00,
4466,1,2/17/24,1,450,NA,1,2216,0,NA,NA,2/19/24 06:01,1,718,12/16/23,2,NA,12/23/23,NA,FR 4404288476,10/17/20,TRUE,2,TRUE,FR 4404288318,NA,7,27,63,50,2,NA,NA,NA
4498,2,3/14/24,1,450,NA,1,2216,0,NA,NA,3/16/24 06:01,1,718,12/16/23,2,NA,12/23/23,NA,FR 4404288476,10/17/20,TRUE,2,TRUE,FR 4404288318,NA,7,27,63,NA,2,2216,5/13/24 00:00,
4498,2,3/14/24,1,450,NA,1,2216,0,NA,NA,3/16/24 06:01,1,718,12/16/23,2,NA,12/23/23,NA,FR 4404288476,10/17/20,TRUE,2,TRUE,FR 4404288318,NA,7,27,63,NA,2,2216,6/11/24 00:00,
4511,1,3/29/24,1,450,NA,1,2254,0,NA,NA,4/1/24 06:01,1,719,1/27/24,2,NA,1/31/24,NA,FR 4404288477,10/27/20,TRUE,2,TRUE,FR 4404288098,NA,4,25,62,57,2,2254,5/13/24 00:00,
4472,2,2/21/24,1,359,NA,1,2213,0,NA,NA,2/23/24 06:01,1,720,12/13/23,2,NA,12/20/23,NA,FR 4404288478,11/3/20,TRUE,2,TRUE,FR 4404288360,NA,7,25,47,67,2,NA,NA,NA
4509,3,3/28/24,1,455,NA,1,2213,0,NA,NA,3/30/24 06:01,1,720,12/13/23,2,NA,12/20/23,NA,FR 4404288478,11/3/20,TRUE,2,TRUE,FR 4404288360,NA,7,25,47,NA,2,NA,NA,NA
4438,1,1/29/24,1,359,NA,1,2213,0,NA,NA,1/31/24 06:01,1,720,12/13/23,2,NA,12/20/23,NA,FR 4404288478,11/3/20,TRUE,2,TRUE,FR 4404288360,NA,7,25,47,NA,2,NA,NA,NA
4587,4,5/11/24,1,118,NA,1,2213,0,NA,NA,5/22/24 12:57,1,720,12/13/23,2,NA,12/20/23,NA,FR 4404288478,11/3/20,TRUE,2,TRUE,FR 4404288360,NA,7,25,47,NA,2,NA,NA,NA
4641,5,6/24/24,1,434,NA,1,2213,0,NA,NA,6/26/24 06:01,1,720,12/13/23,2,NA,12/20/23,NA,FR 4404288478,11/3/20,TRUE,2,TRUE,FR 4404288360,NA,7,25,47,NA,2,NA,NA,NA
4763,8,9/12/24,1,452,NA,1,2213,0,NA,NA,9/14/24 06:01,1,720,12/13/23,2,NA,12/20/23,NA,FR 4404288478,11/3/20,TRUE,2,TRUE,FR 4404288360,NA,7,25,47,NA,2,NA,NA,NA
4670,6,7/17/24,1,480,NA,1,2213,0,NA,NA,7/19/24 06:01,1,720,12/13/23,2,NA,12/20/23,NA,FR 4404288478,11/3/20,TRUE,2,TRUE,FR 4404288360,NA,7,25,47,NA,2,NA,NA,NA
4683,7,7/29/24,1,118,NA,1,2213,0,NA,NA,7/31/24 06:01,1,720,12/13/23,2,NA,12/20/23,NA,FR 4404288478,11/3/20,TRUE,2,TRUE,FR 4404288360,NA,7,25,47,NA,2,2213,9/4/24 00:00,
4683,7,7/29/24,1,118,NA,1,2213,0,NA,NA,7/31/24 06:01,1,720,12/13/23,2,NA,12/20/23,NA,FR 4404288478,11/3/20,TRUE,2,TRUE,FR 4404288360,NA,7,25,47,NA,2,2213,9/9/24 00:00,
4520,1,4/4/24,1,450,NA,1,2260,0,NA,NA,4/6/24 06:07,1,745,2/14/24,2,NA,2/18/24,NA,FR 4404288485,12/11/20,TRUE,2,TRUE,FR 4401572223,NA,4,27,50,61,2,NA,NA,NA
4551,2,4/27/24,1,450,NA,1,2260,0,NA,NA,4/29/24 06:01,1,745,2/14/24,2,NA,2/18/24,NA,FR 4404288485,12/11/20,TRUE,2,TRUE,FR 4401572223,NA,4,27,50,NA,2,2260,6/3/24 00:00,
4615,1,6/5/24,1,450,NA,1,2270,0,NA,NA,6/7/24 06:01,1,758,3/14/24,2,NA,3/21/24,NA,FR 4404288488,1/10/21,TRUE,2,TRUE,FR 4404288322,NA,7,26,83,63,2,2270,8/7/24 00:00,
4696,3,8/7/24,1,477,NA,1,2294,0,NA,NA,8/9/24 06:01,1,763,4/6/24,2,NA,4/13/24,NA,FR 4404288490,1/18/21,TRUE,2,TRUE,FR 4404288362,NA,7,27,104,57,2,NA,NA,NA
4686,1,7/19/24,1,477,NA,1,2294,0,NA,NA,7/31/24 18:36,1,763,4/6/24,2,NA,4/13/24,NA,FR 4404288490,1/18/21,TRUE,2,TRUE,FR 4404288362,NA,7,27,104,NA,2,NA,NA,NA
4681,2,7/27/24,1,477,NA,1,2294,0,NA,NA,7/29/24 06:01,1,763,4/6/24,2,NA,4/13/24,NA,FR 4404288490,1/18/21,TRUE,2,TRUE,FR 4404288362,NA,7,27,104,NA,2,NA,NA,NA
4745,4,8/29/24,1,477,NA,1,2294,0,NA,NA,8/31/24 06:01,1,763,4/6/24,2,NA,4/13/24,NA,FR 4404288490,1/18/21,TRUE,2,TRUE,FR 4404288362,NA,7,27,104,NA,2,NA,NA,NA
4524,1,4/6/24,1,118,NA,1,2258,0,NA,NA,4/8/24 06:01,1,773,2/5/24,2,NA,2/12/24,NA,FR 4404288494,2/16/21,TRUE,2,TRUE,FR 4404288327,NA,7,24,61,52,2,2258,5/13/24 00:00,
4597,1,5/27/24,1,453,NA,1,2271,0,NA,NA,5/31/24 06:01,1,780,3/15/24,2,NA,3/26/24,NA,FR 4404288495,3/10/21,TRUE,2,TRUE,FR 4404288392,NA,11,24,73,63,2,NA,NA,NA
4630,2,6/17/24,1,118,NA,1,2271,0,NA,NA,6/20/24 06:12,1,780,3/15/24,2,NA,3/26/24,NA,FR 4404288495,3/10/21,TRUE,2,TRUE,FR 4404288392,NA,11,24,73,NA,2,NA,NA,NA
4690,4,8/1/24,1,460,NA,1,2271,0,NA,NA,8/3/24 06:01,1,780,3/15/24,2,NA,3/26/24,NA,FR 4404288495,3/10/21,TRUE,2,TRUE,FR 4404288392,NA,11,24,73,NA,2,NA,NA,NA
4658,3,7/8/24,1,460,NA,1,2271,0,NA,NA,7/10/24 06:01,1,780,3/15/24,2,NA,3/26/24,NA,FR 4404288495,3/10/21,TRUE,2,TRUE,FR 4404288392,NA,11,24,73,NA,2,NA,NA,NA
4762,6,9/12/24,1,452,NA,1,2271,0,NA,NA,9/14/24 06:01,1,780,3/15/24,2,NA,3/26/24,NA,FR 4404288495,3/10/21,TRUE,2,TRUE,FR 4404288392,NA,11,24,73,NA,2,NA,NA,NA
4725,5,8/21/24,1,434,NA,1,2271,0,NA,NA,8/23/24 06:01,1,780,3/15/24,2,NA,3/26/24,NA,FR 4404288495,3/10/21,TRUE,2,TRUE,FR 4404288392,NA,11,24,73,NA,2,NA,NA,NA
4675,1,7/22/24,1,482,NA,1,2316,0,NA,NA,7/24/24 06:01,1,783,5/28/24,2,NA,6/4/24,NA,FR 4404288496,3/28/21,TRUE,2,TRUE,FR 4404288279,NA,7,25,55,60,2,NA,NA,NA
4735,2,8/27/24,1,482,NA,1,2316,0,NA,NA,8/29/24 06:01,1,783,5/28/24,2,NA,6/4/24,NA,FR 4404288496,3/28/21,TRUE,2,TRUE,FR 4404288279,NA,7,25,55,NA,2,NA,NA,NA
4769,3,9/16/24,1,446,NA,1,2316,0,NA,NA,9/18/24 06:01,1,783,5/28/24,2,NA,6/4/24,NA,FR 4404288496,3/28/21,TRUE,2,TRUE,FR 4404288279,NA,7,25,55,NA,2,NA,NA,NA
4742,2,8/29/24,1,482,NA,1,2302,0,NA,NA,8/31/24 06:01,1,784,4/17/24,2,NA,4/24/24,NA,FR 4404288497,3/27/21,TRUE,2,TRUE,FR 4404288396,NA,7,24,64,54,2,NA,NA,NA
4636,1,6/20/24,1,450,NA,1,2302,0,NA,NA,6/22/24 06:01,1,784,4/17/24,2,NA,4/24/24,NA,FR 4404288497,3/27/21,TRUE,2,TRUE,FR 4404288396,NA,7,24,64,NA,2,2302,8/7/24 00:00,
4534,1,4/19/24,1,454,NA,1,2261,0,NA,NA,4/21/24 08:36,1,785,2/16/24,2,NA,2/23/24,NA,FR 4404288498,3/30/21,TRUE,2,TRUE,FR 4404288390,NA,7,23,63,56,2,2261,6/3/24 00:00,Soisic pense à une femelle
4534,1,4/19/24,1,454,NA,1,2261,0,NA,NA,4/21/24 08:36,1,785,2/16/24,2,NA,2/23/24,NA,FR 4404288498,3/30/21,TRUE,2,TRUE,FR 4404288390,NA,7,23,63,56,2,2261,6/24/24 00:00,
4659,1,7/8/24,1,460,NA,1,2300,0,NA,NA,7/10/24 06:01,1,800,4/12/24,2,NA,4/19/24,NA,FR 4404288504,4/29/21,TRUE,2,TRUE,FR 4404288328,NA,7,23,87,63,2,2300,8/15/24 00:00,
4628,1,6/14/24,1,476,NA,1,2285,0,NA,NA,6/17/24 06:01,1,803,3/27/24,2,NA,4/3/24,NA,FR 4404288505,5/7/21,TRUE,2,TRUE,FR 4404288171,NA,7,23,79,61,2,NA,NA,NA
4721,3,8/20/24,1,479,NA,1,2285,0,NA,NA,8/22/24 06:01,1,803,3/27/24,2,NA,4/3/24,NA,FR 4404288505,5/7/21,TRUE,2,TRUE,FR 4404288171,NA,7,23,79,NA,2,NA,NA,NA
4682,2,7/29/24,1,446,NA,1,2285,0,NA,NA,7/31/24 06:01,1,803,3/27/24,2,NA,4/3/24,NA,FR 4404288505,5/7/21,TRUE,2,TRUE,FR 4404288171,NA,7,23,79,NA,2,NA,NA,NA
4764,4,9/12/24,1,488,NA,1,2285,0,NA,NA,9/14/24 06:01,1,803,3/27/24,2,NA,4/3/24,NA,FR 4404288505,5/7/21,TRUE,2,TRUE,FR 4404288171,NA,7,23,79,NA,2,NA,NA,NA
4387,1,12/9/23,1,451,NA,1,2196,0,NA,NA,12/12/23 06:01,1,914,10/25/23,2,7/19/24,11/1/23,#NAME?,FR 4404288479,11/5/20,TRUE,2,FALSE,FR 4404288310,268,7,23,45,68,2,2196,1/16/24 00:00,
5,1,6/21/16,1,NA,NA,0,203,NA,,NA,6/21/16 00:00,1,8,2/2/16,3,5/4/17,2/9/16,,FR 4404288045,12/26/09,TRUE,2,FALSE,,457,7,NA,140,NA,3,NA,NA,NA
292,4,12/6/16,1,NA,NA,0,203,NA,,NA,12/6/16 00:00,1,8,2/2/16,3,5/4/17,2/9/16,,FR 4404288045,12/26/09,TRUE,2,FALSE,,457,7,NA,140,NA,3,203,1/19/17 00:00,NA
292,4,12/6/16,1,NA,NA,0,203,NA,,NA,12/6/16 00:00,1,8,2/2/16,3,5/4/17,2/9/16,,FR 4404288045,12/26/09,TRUE,2,FALSE,,457,7,NA,140,NA,3,203,4/21/17 00:00,NA
